RK,YEAR,NAME ,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
385,Fr,Tyus Battle,Syracuse,ACC,76.2,2.8,2.8,114.2,16.9,53.8,57.6,1.1,6.4,10.5,13,0.9,2.5,30.5,0.519,0.368
386,So,Justin James,Wyoming,MWC,63.4,2.8,4,105.1,30.2,52.5,57.4,5,14.2,19.7,16.8,1.8,1.7,43.8,0.485,0.423
387,Sr,Nathan Adrian,West Virginia,B12,74.5,2.8,6.4,113,17.5,47.8,51.7,9.2,13.4,16.3,16.4,1.9,2.4,35.3,0.5,0.294
388,Sr,Chris Boucher,Oregon,P12,46.5,2.8,6.9,115.5,21.8,58.9,59,9.3,19.6,3.1,11.3,11.7,1,32,0.633,0.347
389,So,Tayler Persons,Ball St.,MAC,71.8,2.8,1.6,107.6,28.3,53.3,57.8,1.6,12.2,33.2,20.6,0.2,2.4,39.6,0.502,0.412
390,So,Nick Garth,Lamar,Slnd,63.1,2.8,3.4,126.6,17.9,60,61.8,0.6,6.4,13.2,7.9,0.1,1.8,25,0.538,0.414
391,Sr,Antonius Cleveland,Southeast Missouri S,OVC,81.8,2.8,3.1,110.5,23.7,58,59.9,3.1,16.5,14.6,14.8,3.4,2.3,42.9,0.575,0.4
392,So,JaQuan Lyle,Ohio St.,B10,70.7,2.8,3.8,106.8,22.6,52.1,56,1.3,10.2,30.6,21,0.3,2.1,40.9,0.481,0.407
393,Sr,Demetrius McReynolds,Eastern Illinois,OVC,73.4,2.8,3.5,114.8,22.8,51.2,55.1,6.1,12,16,10.1,0.3,1.2,24.5,0.497,0.353
394,Jr,"Terrell Miller, Jr.",Murray St.,OVC,73.1,2.8,1.7,111,25.7,55.9,59.3,8.7,22.8,9.6,18.3,0.6,1.5,32.4,0.529,0.398
395,Jr,Ehab Amin,Texas A&M Corpus Chr,Slnd,84.4,2.8,5.5,105.5,27,50.3,53.8,6.6,16.4,18.4,16.1,1.2,5.8,32.8,0.528,0.298
396,So,Shelton Mitchell,Clemson,ACC,59.2,2.8,2.9,109.8,22.2,52.2,57.4,1.6,8.6,25.1,20.2,0.3,1.4,41,0.461,0.453
397,So,Matt Mooney,South Dakota,Sum,79.4,2.8,5.4,106.1,27.9,54.1,57,1.5,14.1,14.4,15.6,0.4,3.8,34,0.526,0.373
398,So,Jerome Robinson,Boston College,ACC,85.1,2.8,1.7,97,29.7,47.6,51.4,1.9,11.2,21.4,17.2,1.2,2.8,32.3,0.465,0.333
399,So,Otis Livingston II,George Mason,A10,85,2.8,0.9,107.5,21.2,47.2,54.2,0.6,8.9,17.1,16.2,0,1.8,34.2,0.449,0.344
400,So,Marcquise Reed,Clemson,ACC,53.8,2.8,6.7,115.3,22.9,49.2,57.3,2.6,10,17.4,14.4,0.2,3.8,44.7,0.432,0.402
401,Sr,Phil Valenti,Canisius,MAAC,74.9,2.8,1.3,112.9,22,54.4,57.9,6.9,16.6,15.6,15.8,0.4,2,28.5,0.556,0.341
402,Sr,Kyle Davis,Dayton,A10,64.7,2.8,6.1,124.7,13.3,62.2,63.8,2.2,13.7,17.7,13.4,1.3,3.2,55.4,0.642,0.397
403,Sr,Austin Arians,Wake Forest,ACC,57.1,2.8,4.7,128,14.2,61.9,64.5,2.5,6.9,8.5,10.9,0.4,1.3,18.4,0.569,0.427
404,Jr,Reed Timmer,Drake,MVC,72.8,2.8,1.2,106.8,24.6,49.2,56,2,10.3,13.7,14.7,0.1,1.9,44.3,0.449,0.364
405,Sr,Blake Hamilton,Buffalo,MAC,75.8,2.8,4.1,103.6,29.5,49.4,54,3,17.9,29.1,20.7,1.5,1.7,36.4,0.462,0.367
406,Sr,Garret Covington,Western Illinois,Sum,87.7,2.8,0.2,101.8,29.2,50.4,55.8,0.9,9.8,21.4,16.2,0.1,1.2,31,0.453,0.366
407,Jr,Jeff Roberson,Vanderbilt,SEC,78.9,2.8,4,105.8,20.3,48.3,54.1,7.7,17.7,11.7,17,1.3,1.6,41.3,0.466,0.339
408,Jr,E.C. Matthews,Rhode Island,A10,72.9,2.8,3.7,105.7,25,50.6,54.6,2.5,13.9,10.1,15.1,1.3,1,38.2,0.507,0.337
409,Sr,Jabari Bird,California,P12,62.5,2.8,5,107,21.6,54.2,56.2,3.5,13.2,7.7,16.1,0.8,1.3,17.3,0.536,0.365
410,Sr,Przemek Karnowski,Gonzaga,WCC,57.8,2.8,7.9,111.4,25.8,58.6,59.2,7.7,18.2,16.1,16.9,3.9,1.1,39.3,0.588,0
411,Fr,Preston Parks,The Citadel,SC,63.8,2.8,2.8,106.8,29.1,50.6,54.5,2.7,8.3,25.5,14.7,0.6,2.9,25.6,0.498,0.343
412,Jr,Matt Scott,Niagara,MAAC,85.3,2.8,2.9,106.7,25,51,54.9,5.2,16.3,18.5,17,1.2,2.2,39.5,0.475,0.376
413,Jr,Geno Thorpe,South Florida,Amer,76.8,2.8,1.3,101.2,26.9,45.1,51.3,2.6,7.2,31.5,19.4,0.3,2.7,34.7,0.404,0.375
414,Sr,Erik McCree,Louisiana Tech,CUSA,80.2,2.7,2.1,106.1,26.3,53.9,58.1,6,25.4,8.6,17.7,1.6,0.7,39.7,0.529,0.372
415,Sr,Aubrey Williams,Kennesaw St.,ASun,79.9,2.7,0.4,119.3,18.7,58.7,61.7,11.3,27,7.7,14.7,1.9,1.3,60.7,0.587,0
416,Sr,Brandon Brown,Loyola Marymount,WCC,78.3,2.7,2.5,105.2,25.4,48.7,52.6,3.7,8.5,26.4,17,0,2.6,32.2,0.404,0.412
417,Fr,Bryce Aiken,Harvard,Ivy,68.1,2.7,1.8,106.3,27.9,50.5,56.4,1.9,7,22.1,18.8,0,1.7,32.6,0.46,0.36
418,Jr,Jaylen Shaw,Coastal Carolina,SB,77.2,2.7,2.6,108.3,23.8,52.1,55.6,1.2,10.1,24.7,17.7,0.6,2.4,25.9,0.486,0.394
419,So,Matt Hauser,Santa Clara,WCC,81.8,2.7,0.8,107.7,19.8,48.7,52,0.8,6.7,31.2,14.9,0.1,1.5,25.3,0.441,0.367
420,Sr,Isaac Hamilton,UCLA,P12,75.1,2.7,1.2,108.5,22,54,56,3.4,8.9,13.8,16.1,0.5,1.2,13.4,0.531,0.366
421,Jr,Jermaine Crumpton,Canisius,MAAC,70.6,2.7,1.2,110.2,25,56.3,58.9,7.6,11.2,9.6,15.7,1.2,1.9,32.2,0.523,0.429
422,Jr,Paul Miller,North Dakota St.,Sum,84.1,2.7,2.2,108.5,24.3,54.8,58.4,2,15.9,11.5,15,1.4,1.7,39,0.529,0.376
423,Jr,Kyron Cartwright,Providence,BE,82.3,2.7,2.7,102.6,24.1,47,51.1,1.9,10.8,41.9,21.5,0.1,2,35.7,0.432,0.388
424,Fr,Jordan Bohannon,Iowa,B10,72,2.7,2.7,111,19.6,53.5,56.3,1,7,30.4,21.1,0.2,1.6,18.1,0.322,0.416
425,Jr,Elijah Stewart,USC,P12,74.3,2.7,3.7,114,18.6,54.1,56,4.9,9.9,7.5,10.6,4,1.5,22.7,0.49,0.386
426,Fr,Danjel Purifoy,Auburn,SEC,64.4,2.7,4.3,113.7,17.9,51.8,58,3.6,13.9,11.1,16,0.6,2.6,37.3,0.452,0.369
427,Sr,Mike Rodriguez,Southern Illinois,MVC,81.1,2.7,1.1,104.9,23.3,43.7,52.1,1.1,7.6,25,15.9,0.6,2.5,65.3,0.426,0.31
428,Jr,Xavier Rathan-Mayes,Florida St.,ACC,69.2,2.7,4.3,109.9,21.5,52,52.6,2.6,10,28.8,17.2,0.4,1.9,39.5,0.547,0.323
429,Sr,Pancake Thomas,Western Kentucky,CUSA,86.9,2.7,1.4,112.2,19.7,52.2,55.3,2.4,8.6,15.6,11.2,0.1,1.5,24.3,0.437,0.398
430,Jr,Jared Sam,Southern,SWAC,81.2,2.7,0.1,119.2,18.8,57.1,64,8.4,14.9,6.1,16.9,1.9,1.4,90.3,0.574,0
431,Sr,Katin Reinhardt,Marquette,BE,58.3,2.7,2.5,110.6,20.8,51.4,55.2,3.5,9,14.1,14.1,0.4,1.4,20.9,0.443,0.375
432,Jr,Corey Henson,Wagner,NEC,81.9,2.7,0.8,110.6,22.3,50.9,54.8,1.1,7.6,17.5,18.9,0.4,1.2,26.4,0.477,0.357
433,Sr,Grant Mullins,California,P12,72.4,2.7,5.2,116.3,15.5,55.9,58.7,0.8,10.8,13.4,14.8,0.3,1.9,22.1,0.402,0.428
434,Jr,Jared Terrell,Rhode Island,A10,76.4,2.7,3.1,109,21,48.7,53.9,3.6,6.8,12.5,14,0.6,2,43.7,0.466,0.346
435,Fr,Sam Merrill,Utah St.,MWC,66.5,2.7,3.7,118.5,17.6,55.4,58.4,1.8,11.2,23.7,12.3,0.7,2.1,18.5,0.45,0.451
436,Fr,Anthony Cowan,Maryland,B10,73,2.7,3.9,107.6,21.1,48.6,56.6,3.5,11.2,23.7,21.9,0.5,2.3,70,0.469,0.347
437,Jr,Trae Bell-Haynes,Vermont,AE,69.4,2.7,2.9,112.1,24.2,51.6,56.1,3.3,8.5,26.7,17.1,0.4,2.4,46.8,0.522,0.327
438,So,Justin Robinson,Virginia Tech,ACC,78.1,2.7,1.9,107.5,20.8,49.4,56,2,9.1,27,21.4,0.6,1.3,55.4,0.459,0.358
439,Sr,Sam Downey,Yale,Ivy,72.4,2.7,0.7,115.2,19.9,55.8,57.6,10.9,17,7.9,12.7,1.5,1.2,37.4,0.57,0.125
440,Sr,Daniel Dion,New Hampshire,AE,88.9,2.7,1.7,115.1,18,57.5,61,0.9,8.3,13.5,15.3,0,1,31.8,0.461,0.412
441,Sr,Franko House,Ball St.,MAC,65.5,2.7,1.8,112.8,25.1,56,60.2,9.6,17.2,17.7,18.4,2.1,0.9,44.8,0.562,0.368
442,Sr,Kendall Pollard,Dayton,A10,52.8,2.7,4.6,104.9,26.8,52.8,56.7,4.7,17.5,12.1,14.7,2.9,3.2,72.6,0.548,0.227
443,So,Michael Oguine,Montana,BSky,57.2,2.7,2.6,118.4,21,52.7,58.6,8.2,17.2,11.2,12.1,1.2,2.9,59.7,0.516,0.373
444,Jr,Jalin Hart,Incarnate Word,Slnd,83.6,2.7,-0.8,106.9,24.6,55.8,58.1,1.5,10.1,28.9,18.4,0.7,2,51.1,0.554,0.38
445,Jr,Xavier Cooks,Winthrop,BSth,71.3,2.7,5.9,105.3,30,53.1,56.1,6.4,27.8,22.4,18.5,6,1.6,39.5,0.534,0.35
446,Sr,Omar Prewitt,William & Mary,CAA,78.8,2.7,1.5,105.4,25.5,51.4,53.6,3.9,17.7,20.2,14.4,2.2,1.2,31,0.529,0.323
447,Fr,Amir Coffey,Minnesota,B10,78.9,2.7,3.8,107.3,19.2,50.3,55.9,2.3,9.6,17.9,17.3,0.4,1.8,50,0.503,0.337
448,Sr,Avery Woodson,Butler,BE,55.7,2.7,5.6,123,16.1,59,60.1,1.4,12.9,5.7,5.3,1.4,0.8,10.9,0.467,0.421
449,So,Kimbal Mackenzie,Bucknell,Pat,75.1,2.7,2.6,115.6,18.3,57.3,61.4,1.5,6.9,14.5,16.1,0.2,2.2,32.4,0.526,0.41
450,Sr,Moses Kingsley,Arkansas,SEC,69.3,2.7,4.1,106.3,22.8,47.8,54.2,9.1,21,8.9,17.1,9.8,1.3,53,0.469,0.438
451,So,Tyler Seibring,Elon,CAA,80.5,2.7,3.2,111,21.5,53.7,56.3,5.5,16.9,12.3,12,2.6,0.8,24.9,0.513,0.38
452,Sr,Robert Hubbs III,Tennessee,SEC,78.7,2.7,2.1,104.5,20.5,46.8,51.9,3.9,11.8,11.3,13,0.6,1.1,30.1,0.489,0.125
453,Jr,Wes VanBeck,Houston,Amer,55.2,2.7,3.8,126.4,15.9,59.2,64.5,3.2,10.2,12.8,15.6,0.3,1.5,40.1,0.387,0.484
454,Sr,Billy Garrett Jr.,DePaul,BE,73,2.7,1.2,99.2,29.3,44.5,53.6,1.5,10.7,25.1,22,0.7,2.3,49.3,0.399,0.363
455,So,Eli Cain,DePaul,BE,82.4,2.7,1.8,99.6,26.4,45.8,50.2,3.4,13.3,18.1,15.8,1.4,1.8,36.2,0.426,0.345
456,Sr,Jonathan Wade,Norfolk St.,MEAC,87.2,2.7,1.2,105.5,26.8,53.8,58.5,4.9,15.7,12.7,19.6,0.3,1.1,48.7,0.535,0.362
457,Sr,Chris Reyes,Pepperdine,WCC,71.5,2.7,1,108.5,21.5,53.7,54.8,7.5,20.3,15.3,13,4.1,0.6,39.7,0.537,0.375
458,Fr,Jarrett Allen,Texas,B12,80.4,2.7,4.1,101.9,22.9,56.6,57.1,11,18.8,5.5,20.1,5,1,47.2,0.579,0
459,Sr,Deron Powers,Hofstra,CAA,82.9,2.7,-1.7,107.7,23,48.8,54.7,1.1,7.1,29.4,20.6,0,1.1,46.4,0.47,0.345
460,Sr,Trevis Wyche,Saint Peter's,MAAC,75.8,2.7,3.4,112.6,21.8,49.1,55.5,0.8,10.1,27.5,14,0.7,3.2,50.7,0.45,0.398
461,Jr,Jahmel Taylor,Fresno St.,MWC,82.4,2.6,3.6,119.8,13.7,59.3,61.8,1.5,9.4,9.8,12.7,0.6,2,27.1,0.365,0.451
462,Sr,Jeremy Morgan,Northern Iowa,MVC,84.3,2.6,6.5,99.8,25.8,48.2,53.4,1.7,19.5,21.5,15,3.9,2.9,37.5,0.444,0.348
463,Fr,Grant Riller,College of Charlesto,CAA,67.6,2.6,2.7,111.8,23.5,54.1,59,1.7,7.2,11.1,12.8,0.8,2,40.7,0.566,0.33
464,Sr,Aaron Ross,Texas Tech,B12,46.4,2.6,2.9,118,19.5,53,59.5,3.5,13,10.2,13,0.4,0.9,45.2,0.506,0.37
465,So,Ryan Taylor,Evansville,MVC,77.3,2.6,2.6,107.7,21.8,50.7,54.8,2.9,8.1,10.2,11.2,1.8,1.2,23.7,0.468,0.381
466,Jr,Robert Johnson,Indiana,B10,71.9,2.6,2.3,107.8,21.5,54.6,56.2,1.5,15,16.1,20.7,0.3,1.7,14.7,0.535,0.37
467,So,Rickey McGill,Iona,MAAC,79.4,2.6,2.6,114.8,18.7,52.3,56.8,2.8,9.9,27.9,18.5,1.3,3.1,35.6,0.53,0.338
468,Jr,Yuta Watanabe,George Washington,A10,70.1,2.6,2.8,109.4,18.8,49.4,54.6,4.6,11.1,15.3,16.6,3.3,1.9,34.7,0.505,0.314
469,Sr,Dylan Ennis,Oregon,P12,79.9,2.6,4.8,109,18.8,50.8,54.4,2.8,12.8,16.6,17.8,1.5,2.1,33.1,0.481,0.361
470,Jr,Darin Johnson,Cal St. Northridge,BW,76.7,2.6,-0.4,112.9,19.6,50.4,58.7,3.2,9.6,9.6,13.8,0.3,1.7,64.3,0.515,0.32
471,Jr,Amar Stukes,La Salle,A10,77.2,2.6,0.3,116.4,15.7,53.3,59.6,3.3,7.9,25.6,20.7,0.1,2.3,48.5,0.551,0.296
472,Sr,Rodney Williams,Drexel,CAA,75.8,2.6,-0.4,107.5,25.3,53.2,56.8,8.5,16.3,10.7,16.4,3,0.9,55.1,0.539,0.231
473,Jr,Albert Owens,Oral Roberts,Sum,77.9,2.6,-1.4,102.6,28.1,49,53,8,12.3,7,12.7,4.4,0.8,35.4,0.497,0.111
474,Sr,Deonte Burton,Iowa St.,B12,72.6,2.6,5.1,99.2,27.2,50.3,52.6,4.4,18.6,11.4,16.1,4.8,3.3,26.3,0.483,0.375
475,Fr,Ky Bowman,Boston College,ACC,71.9,2.6,3.7,104.5,24.7,58.8,60.9,3.1,16.6,20.6,22.6,0.5,2.2,32,0.524,0.449
476,Jr,Dorian Pickens,Stanford,P12,75.2,2.6,4.7,109.8,19.5,54.3,57.6,2.8,11.1,8.6,14,0.4,2,36.5,0.474,0.393
477,Jr,Payton Henson,Vermont,AE,58.3,2.6,3.3,116.2,21.1,55.7,59.6,6.7,17.1,8.4,13.8,1.5,1.2,32,0.592,0.309
478,So,Cameron Jackson,Wofford,SC,52.3,2.6,4.6,109.8,30.5,58.7,60.1,12.5,21,16.8,17.7,4.6,3.5,39.6,0.588,0.333
479,Sr,Michael Carey,Wagner,NEC,85.4,2.6,1.3,109.1,22.6,49.9,53,10.5,19.8,11.3,17.6,0.7,1.2,23.5,0.498,0.333
480,So,Terance Mann,Florida St.,ACC,62.6,2.6,5.2,120.1,16.1,59.3,61.2,8.6,11.5,10.9,16.4,0.7,2.2,44.9,0.611,0.304
481,Jr,Grant Benzinger,Wright St.,Horz,82.2,2.6,1.2,114.8,17.7,55.5,59,4.6,15.7,9.7,14.3,0.6,1.2,25.2,0.445,0.419
482,Jr,Rodney Bullock,Providence,BE,81.6,2.6,3.9,99.6,26,49.3,53.9,5,18,9.8,17,2.7,2.1,39.2,0.502,0.317
483,Jr,Isaiah Wilkins,Virginia,ACC,63.3,2.6,8.9,117.6,15.9,56.8,59.2,11.7,17.4,8.4,16.2,6.8,2.5,35.2,0.555,0.571
484,Sr,Jackson Kent,James Madison,CAA,89.3,2.6,2,111.1,19.8,52.4,57.6,1.7,13.2,14.4,15.7,0.4,1.9,34.4,0.511,0.361
485,Sr,Jordan Mathews,Gonzaga,WCC,70,2.6,6.6,116.8,16.9,53.5,56.3,2.9,8.9,8.5,9.7,0.4,1.8,27.6,0.431,0.392
486,Fr,Zach Collins,Gonzaga,WCC,43.1,2.6,10,120.6,24.8,67.6,70.3,12.2,23.2,4.4,20.2,9.8,1.5,71.5,0.672,0.476
487,Sr,Jimmie Taylor,Rider,MAAC,89.1,2.6,1.3,113.1,18.9,51,55,4.1,10.3,9.6,11.5,0.8,1.7,35.3,0.481,0.362
488,Fr,Jared Harper,Auburn,SEC,60,2.6,4,109.5,23,48.5,53.8,1.4,7.2,23,14.6,0.3,2.5,54.1,0.442,0.344
489,Jr,Sviatoslav Mykhailiuk,Kansas,B12,67.6,2.6,4.6,115.6,15.5,56.8,58,3.4,8.6,7.7,14.6,0.9,1.8,16.8,0.519,0.398
490,Jr,Zane Waterman,Manhattan,MAAC,68,2.6,1.5,110.7,23.9,54.6,59.9,7.9,21.6,5.5,17.3,1.7,1.5,49.5,0.547,0.364
491,Sr,Deon Edwin,Kent St.,MAC,71.3,2.6,4.1,110.7,23.2,50.9,55.2,6.6,15.1,16.2,17.9,1.7,2.6,44.2,0.508,0.34
492,Sr,Javion Ogunyemi,Siena,MAAC,79.9,2.6,1.4,110,21.3,54.3,56.8,9.4,10.7,7.7,16,6,1.1,57.4,0.553,0.25
493,So,Paris Austin,Boise St.,MWC,72.2,2.6,1.5,106.9,23.3,51.1,58,1.6,11.7,20.4,19.6,0.2,1.2,62.8,0.537,0.219
494,Sr,JaJuan Johnson,Marquette,BE,62.7,2.6,5.2,105,24.6,52.9,56.6,3.2,15.4,18.9,20.2,1.8,4.1,28.4,0.512,0.381
495,Jr,Kahlil Dukes,Niagara,MAAC,83.4,2.6,-0.6,107.5,23.4,49,54.6,0.8,8.5,25.4,17.5,0.1,1.6,27.6,0.41,0.414
496,So,Clayton Custer,Loyola Chicago,MVC,79.4,2.6,1.7,109.2,19.9,55.5,58.6,1.8,7.9,18,16.6,0.4,2,25.4,0.485,0.417
497,Sr,Jaylin Airington,Cal St. Bakersfield,WAC,78.9,2.5,2.6,106.8,22.6,46.3,52.6,5.1,10.2,13.7,14.1,0.4,1.5,42.5,0.418,0.371
498,Jr,Jaleel Hogan,Detroit,Horz,64,2.5,-0.7,106.5,27.3,59.1,58.4,11.3,13.8,8.9,16.6,4.4,1.1,64.9,0.591,0
499,So,Maverick Rowan,North Carolina St.,ACC,58,2.5,1.6,110.3,17.6,53.6,56.2,3.3,10.1,5.4,12.6,0.5,1.2,16.2,0.53,0.361
500,Jr,Zavier Turner,Manhattan,MAAC,70.1,2.5,0.9,105.5,27.4,47.9,56.8,2.4,7,26.5,21.5,0.1,1.9,51.8,0.383,0.408
501,So,CJ Massinburg,Buffalo,MAC,64.5,2.5,2.3,110.3,21.5,50,54.9,4.4,13.4,16.1,15.9,0.4,1.1,42.6,0.504,0.331
502,Sr,Tucker Haymond,Western Michigan,MAC,78.6,2.5,0.5,106.7,24.2,52,56.6,5.2,14.1,14.9,19,0.3,1.1,47.3,0.491,0.387
503,So,Vic Law,Northwestern,B10,80.3,2.5,4.1,104.9,20.7,48.4,52.4,4.6,15.4,10.8,14.1,1.7,2,33.4,0.406,0.399
504,So,Jordan Davis,Northern Colorado,BSky,83.9,2.5,1.4,97,34.4,51.5,53.3,2.2,13.9,40.1,22.5,1.7,1.9,45,0.537,0.282
505,Jr,Amanze Egekeze,Belmont,OVC,68.2,2.5,2.8,117.1,18.5,60.8,64.1,6.5,16.9,6.7,16.2,2.6,0.8,29.6,0.654,0.387
506,Sr,Luke Petrasek,Columbia,Ivy,72.9,2.5,3.4,108.1,24.5,54.7,58.3,3.8,17.5,14.6,16.2,3,2.3,28.9,0.546,0.365
507,Sr,Matt Howard,Penn,Ivy,74.7,2.5,3.7,110.9,20.9,57.2,58,7.3,18.5,10.2,14.5,1.3,2.3,31.6,0.582,0.373
508,Sr,Austin Price,Lehigh,Pat,78.2,2.5,2.8,111.8,19.4,58,60.1,2.8,9.8,10.1,14.1,1.1,2.6,24.3,0.545,0.405
509,So,Juwan Morgan,Indiana,B10,51.9,2.5,5.5,122.2,16.6,58,62.1,11,17.2,8.2,17.2,4.2,1.5,56.1,0.65,0.25
510,Sr,Sanjay Lumpkin,Northwestern,B10,69.6,2.5,3.4,125.4,10.7,61.2,63.2,6,15.6,8.8,14,1.6,1.3,50,0.705,0.3
511,Jr,Duncan Robinson,Michigan,B10,49.8,2.5,5.5,123.2,17,61.9,63.2,1.9,9.3,8.3,9.2,1.2,1.2,14.9,0.578,0.424
512,Jr,Isaac Haas,Purdue,B10,48.2,2.5,2.9,106.5,30.5,58.7,62.4,11.5,18,6.4,21.4,3.8,0.8,63.8,0.587,0
513,So,Mitch Hahn,Nebraska Omaha,Sum,64.4,2.5,2.4,122,17.2,56.4,61.9,5,12.3,5.2,11.7,2.2,1.8,43.2,0.474,0.417
514,So,David Crisp,Washington,P12,82,2.5,-0.8,105.7,21.2,51.8,53.5,2.7,8.1,17.1,19.3,0.4,0.9,19.1,0.471,0.368
515,Sr,Kris Acox,Furman,SC,73.1,2.5,3.2,111.5,22.2,62.5,62,9.5,22.3,10.3,18.3,3.1,3,32.2,0.625,0
516,So,Rob Marberry,Lipscomb,ASun,60.1,2.5,2,118.6,21.7,59.1,62.1,8.3,13.8,17.3,15.4,3.9,1.2,35,0.593,0
517,Jr,Demetrius Denzel-Dyson,Samford,SC,75.6,2.5,1.7,109.3,23.1,59.8,62.1,4.2,13.4,7.4,18.2,0.6,1.2,34.8,0.527,0.453
518,Jr,Marin Maric,Northern Illinois,MAC,71,2.5,2,108.6,24.8,55.9,59.1,12,21.8,5.8,18.9,2.1,1.4,59,0.575,0.238
519,Sr,Dequon Miller,Missouri St.,MVC,88.1,2.5,0.3,105.4,21.1,47.5,51.6,2,7.8,21.1,17.9,0,1.8,33.9,0.43,0.353
520,Sr,Jeremy Hollimon,Troy,SB,55.2,2.5,2.5,113.9,25.1,55.7,60.1,3.7,9,13.9,15.9,0.9,1.3,43.3,0.511,0.422
521,Sr,Willie Mangum IV,Eastern Michigan,MAC,60.3,2.5,4.3,106.7,28.4,50.7,52.5,2.1,9,17.3,13.1,0.2,3.3,20.4,0.44,0.369
522,Jr,James McGee,Southern Utah,BSky,85.8,2.5,-1.6,113.2,19,55.3,58.5,1.4,7.4,15.8,15.4,0.3,1.4,36.9,0.356,0.426
523,Jr,Cam Gregory,Loyola MD,Pat,66.8,2.5,3.3,118.8,18,64,61.3,12.6,23.2,9.1,13,3.7,2,56.5,0.642,0.333
524,Fr,Dazon Ingram,Alabama,SEC,67.7,2.5,5.1,107.1,22.2,56.6,59.8,4.2,14,26.3,24.2,1,1.9,68.7,0.545,0.429
525,Sr,Treshaad Williams,Morehead St.,OVC,52.1,2.5,0.8,133.4,15.1,69.4,70.1,13.4,11.8,4,14,1,1.6,58.7,0.694,0
526,Sr,Jalen Jones,UT Arlington,SB,58.2,2.5,5.1,114.8,20.5,53.6,56.4,6.8,9.7,8.4,11.7,0.9,2.2,23.8,0.545,0.349
527,So,Jordan Barnett,Missouri,SEC,48.8,2.5,3.6,106.3,21.2,51.5,54.6,6.8,15.9,5,12.7,1.9,1.3,23.8,0.586,0.3
528,Jr,Alex Robinson,TCU,B12,82,2.5,2.9,100.5,22.6,46.2,48.7,1.7,9.4,32.6,21.8,1.7,2.6,29.5,0.446,0.333
529,Fr,Keith Braxton,St. Francis PA,NEC,83.4,2.5,2.3,112.1,20.5,56.3,60.1,7.2,20.7,17.4,20.9,1.2,2.4,38.6,0.548,0.418
530,Sr,Landen Lucas,Kansas,B12,61.5,2.5,3.8,114.5,16.5,63.1,63.6,13.7,21.8,6.8,23.4,3.8,1.1,47.5,0.631,0
531,Jr,Jaaron Simmons,Ohio,MAC,90.4,2.5,-0.2,99.9,27.7,48.2,52.1,1.2,9,34.6,22,0.2,1.4,34.6,0.466,0.352
532,Sr,Ryan Taylor,Marshall,CUSA,67,2.5,1.6,106.2,24.7,53.8,56.9,7.6,21.6,14.5,17.5,4.8,1.5,60.3,0.571,0.279
533,So,Donte DiVincenzo,Villanova,BE,63.8,2.5,5.5,112,19.1,55.6,58.1,5.5,12.7,12,18.1,1.3,2.2,35.5,0.563,0.365
534,Sr,Je'lon Hornbeak,Monmouth,MAAC,63.6,2.5,6.2,117.2,20,55.8,58.7,3.6,13.8,12.8,13,2.2,3.2,29,0.398,0.444
535,Fr,Andrew Jones,Texas,B12,69.8,2.5,5.9,102.2,24,49.8,54.7,1.9,14,26.5,21.3,1.6,2.6,38,0.503,0.328
536,Fr,Carson Williams,Northern Kentucky,Horz,62.7,2.5,2.4,117.3,20.2,59.3,62.4,10.7,15.5,9.8,17.4,1.6,1.1,59.8,0.599,0
537,Sr,Steven Davis,Wright St.,Horz,71.2,2.5,-0.2,108.9,23.3,55.9,59,7.1,10.9,8.3,17,1.8,0.8,31.7,0.563,0.369
538,Jr,Daxter Miles Jr.,West Virginia,B12,46,2.5,7.1,116.4,19.2,52.8,54,6.3,7,14.1,11.3,0.5,3.7,29.2,0.555,0.333
539,Jr,Khris Lane,Longwood,BSth,86.7,2.5,-1.4,106.3,23.8,56.8,58.8,5.3,17.7,8.6,15.8,3.2,1.3,24,0.589,0.337
540,Sr,Greg Pryor,Chattanooga,SC,68.5,2.5,2.9,110.8,20.7,55.8,60.7,1.8,8.1,18,21.2,0.5,2.9,49.5,0.553,0.375
541,Sr,Bakari Copeland,Maryland Eastern Sho,MEAC,75.5,2.5,0,104.8,28.3,50,55.9,4,19.3,12.5,15.3,0.8,0.8,49.3,0.465,0.413
542,So,Isaiah Blackmon,St. Francis PA,NEC,62.4,2.5,1.8,114.2,21.9,56.8,59.3,4.6,12.3,10.1,14.2,0.4,2.2,26.7,0.457,0.496
543,Jr,Johnathan Williams,Gonzaga,WCC,60.6,2.4,7.2,115,19.4,62.2,61.7,9.2,18.2,5.7,15.8,3.6,1.6,48.1,0.626,0.4
544,So,Mike Cunningham,USC Upstate,ASun,79.8,2.4,0.3,112.7,20.6,50.8,54.6,1.3,7.1,17.4,12.3,0.1,2.2,26.9,0.421,0.389
545,Sr,Wayne Martin,Tennessee St.,OVC,80.2,2.4,3.1,109.1,22.2,58.9,60.9,10.5,22.3,5.5,20.6,3.9,1.5,38.9,0.602,0.308
546,Sr,Siyani Chambers,Harvard,Ivy,81.3,2.4,1,109.4,20.4,43.3,50.3,1.6,7.6,34.9,18.2,0,2.1,37.3,0.407,0.317
547,So,Drew Eubanks,Oregon St.,P12,80.1,2.4,2,102.4,23.7,57.8,60.9,9.1,21.3,9.7,23.6,7.6,1.2,47.4,0.578,0
