RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
163,Sr,Malcolm McMillan,Canisius,MAAC,83.5,3.6,1.3,118.1,21.3,48.7,58.3,1.6,9.5,23.5,14.4,1.8,1.1,69.6,0.489,0.323
164,Sr,Jake White,Nebraska Omaha,Sum,65.7,3.6,1.1,121.4,25.1,58.9,63.9,9.2,17,2.5,12.2,0.9,0.7,49.4,0.564,0.512
165,So,Bryant McIntosh,Northwestern,B10,87.5,3.6,3.9,110.1,24.4,48.7,52.3,1.2,10.3,37.3,17.4,0.5,1.7,22.3,0.453,0.366
166,Jr,Jason McManamen,Wyoming,MWC,87.4,3.6,1.7,117.5,18.8,62.2,64.7,1.2,8.7,10.6,12.1,0.3,0.7,37.5,0.494,0.449
167,Sr,Zach Auguste,Notre Dame,ACC,73.7,3.6,3,108.9,26.9,56,58.1,14.2,27.5,7.2,19,3.7,1.3,55.7,0.56,0
168,Jr,Dusty Hannahs,Arkansas,SEC,66.4,3.6,5.4,117.4,23.8,56.4,60.9,2.4,7.5,7,11.1,0,1.3,30.3,0.482,0.433
169,Sr,Wes Washpun,Northern Iowa,MVC,85.5,3.6,4.3,104.7,27.3,49.3,54.2,1,12.9,34.7,17.3,2.5,2.1,47.6,0.518,0.274
170,Sr,Fred VanVleet,Wichita St.,MVC,65.7,3.6,9.7,112.7,24.7,46.1,52.4,1.3,11.9,39.6,14.6,0.4,3.7,39.3,0.396,0.381
171,So,Reed Timmer,Drake,MVC,82.9,3.6,1,107,26.6,51,57.5,1.6,11.2,18.1,16.5,0,1.1,50,0.476,0.398
172,Sr,Rosco Allen,Stanford,P12,85,3.6,4.9,108,23.4,50.2,55.5,5.5,17.5,10.8,15,0.6,2.1,50.9,0.497,0.337
173,Jr,Keon Johnson,Winthrop,BSth,88.6,3.6,1.5,114.9,24.2,53,59.8,1.8,10.6,14,14.4,0,1.5,51.9,0.5,0.374
174,Jr,Jamel Artis,Pittsburgh,ACC,75,3.6,6.2,111.9,24.5,54.5,58.7,4.8,14.1,19.9,19.6,0.8,1.2,35.4,0.538,0.371
175,Sr,Anton Wilson,Detroit,Horz,82,3.6,3.4,122.9,17.7,58.2,62.8,2.9,10.2,11.1,15.3,2.1,2.1,30.7,0.471,0.429
176,Sr,Ryan Rhoomes,Fordham,A10,78.4,3.6,4.1,117.7,22,64.7,64.3,15.6,21.7,10,17.6,7.4,1.2,47.5,0.647,0
177,Sr,Matt Costello,Michigan St.,B10,56.9,3.6,8.3,124.2,22,56.4,59.9,15.6,24.1,10.8,12.9,5.4,1.7,38.3,0.57,0.25
178,Fr,Luke Kennard,Duke,ACC,66.3,3.6,4.6,120.7,20.1,50.3,55.6,4.1,10.6,10.6,8.5,0.6,2.1,29.6,0.528,0.32
179,Sr,A.J. Hammons,Purdue,B10,57.5,3.6,10.9,114.7,27.2,60.1,62.3,11.5,24.8,10.5,17.3,10.4,0.7,37.8,0.594,0.545
180,Sr,Ron Baker,Wichita St.,MVC,78.5,3.6,10.1,112.7,22.2,50.8,55.3,1.6,16.4,21.5,13.2,2.4,2.9,34.3,0.495,0.348
181,Sr,George Marshall,South Dakota St.,Sum,70.6,3.6,3.2,116.6,21,51.4,55.5,0.3,11.5,16.2,10.4,0.1,1.3,32.4,0.445,0.387
182,Sr,Jordan Tolbert,SMU,Amer,66.5,3.5,5.1,120.4,21.3,56.1,58.6,16.6,20.5,5.7,13.8,3.3,1.9,51,0.557,0.5
183,So,Gary Clark,Cincinnati,Amer,73.9,3.5,8.1,121.7,18.4,54.5,57.8,12.7,19.6,13.9,13.9,5.4,2.5,47.3,0.518,0.52
184,Sr,Maodo Lo,Columbia,Ivy,82.1,3.5,6.7,111.3,25.9,56.7,58.5,2.9,11.1,20,15.6,1.6,4.2,21,0.564,0.379
185,So,Thomas Welsh,UCLA,P12,64.2,3.5,4.7,125,17.5,59,60.5,13,20.2,3.9,9.5,4,0.5,16.9,0.59,0
186,Jr,Andrew Chrabascz,Butler,BE,75.2,3.5,5.3,122.4,16.5,54.1,58.2,5.6,10.5,11.4,10.8,1.7,1.9,35.1,0.536,0.369
187,So,Duncan Robinson,Michigan,B10,73,3.5,5.8,123.6,17.4,62.2,64.2,2.5,12.2,12.1,11.6,0.9,1.3,15.1,0.476,0.452
188,So,Giddy Potts,Middle Tennessee,CUSA,59.4,3.5,7.6,125.1,20.3,62.8,64.7,3.6,17.3,9.4,10.8,1.4,2.2,28.1,0.472,0.503
189,So,Devonte' Graham,Kansas,B12,80.6,3.5,7.7,117.4,17,57.4,59.9,1.3,9.9,19.5,17.8,0.4,2.5,29,0.478,0.436
190,So,Jairus Lyles,UMBC,AE,59,3.5,1.5,104.8,31.6,52.5,56,4.1,14.5,20,14.6,0,3.9,41.4,0.53,0.342
191,Fr,Thomas Bryant,Indiana,B10,56.3,3.5,6.5,125.7,22.1,69.3,70.4,11.2,19,8.1,19.2,4.1,1.2,59.1,0.707,0.333
192,Jr,V.J. Beachem,Notre Dame,ACC,77.9,3.5,5.7,121.3,16.5,60.8,60.8,3,11,4.7,10.3,2.7,1.6,14.1,0.522,0.444
193,Sr,Wayne Langston,Murray St.,OVC,76.4,3.5,2,121.4,20.8,62.9,64.7,10.4,15,10.1,15,1.2,1.5,49.2,0.629,0
194,Jr,Henry Caruso,Princeton,Ivy,71.8,3.5,5.7,117.9,24,58.1,61.2,7.4,17,12.2,13.8,0.4,2.5,45.1,0.547,0.444
195,Sr,Michael Carrera,South Carolina,SEC,65.6,3.5,8.2,115.4,23.5,53.3,58.4,8.8,21.6,9.1,15.8,4.5,2,51.4,0.479,0.413
196,Jr,Moses Kingsley,Arkansas,SEC,72.4,3.5,6.4,110.7,25.9,54.8,57.7,11.7,23.3,8.3,14.6,8.8,2.1,66.8,0.548,0
197,So,Kelan Martin,Butler,BE,70.6,3.5,4.4,109.5,26.4,50.4,54.5,6.5,21.6,7.7,12.6,2.1,1.5,33.7,0.477,0.377
198,Sr,Alec Kobre,Pacific,WCC,55.2,3.5,3.6,127.7,17.4,65.2,68.3,0.6,5.7,7.2,11.5,0,0.3,23.8,0.68,0.427
199,So,Yante Maten,Georgia,SEC,74.5,3.5,4.8,106.8,27.5,50.7,55.6,9.8,18.8,7.1,15.8,7,0.5,38.8,0.496,0.533
200,So,Justin Johnson,Western Kentucky,CUSA,72,3.5,3.2,119,23.8,59.1,61.4,11.4,18.4,10.2,14.6,1.6,0.9,53.4,0.603,0.111
201,Jr,ShawnDre' Jones,Richmond,A10,85.8,3.5,0.5,111.3,21.6,51.5,56.1,1.8,5.7,18.8,12.2,0.2,1.3,31.7,0.462,0.392
202,Jr,Stefan Jankovic,Hawaii,BW,61.4,3.5,7.8,117.9,26.2,58.6,63.4,8.3,22,11.3,15.1,5.3,1.4,56.4,0.593,0.378
203,Sr,Daniel Ochefu,Villanova,BE,53.9,3.5,10.2,122.2,21.3,62.7,64.2,11.3,25.6,14.6,16.2,7.5,2,38.9,0.63,0
204,Jr,Ethan Telfair,Idaho St.,BSky,90.3,3.5,2.7,105.8,31.2,46.3,55,2.7,9.3,33.2,18.1,0.3,3.6,51,0.409,0.375
205,Sr,James Woodard,Tulsa,Amer,81.9,3.5,5.5,110.9,21.7,52.6,57.4,2.1,15.2,14,14.1,1.3,1.7,40.1,0.507,0.358
206,Sr,Frank Eaves,Appalachian St.,SB,77.8,3.5,2.6,108.2,28.4,47.4,53.9,2.2,11.2,17.5,14.3,0.1,1.5,42.8,0.378,0.384
207,So,Jordan McLaughlin,USC,P12,79.7,3.4,5.7,112.6,21,55.1,57.9,1.7,10.2,25.6,19.3,0.4,2.8,29.9,0.498,0.424
208,Sr,Jameel McKay,Iowa St.,B12,69,3.4,3.8,115.8,18.4,60.5,59.7,13,19.2,4.6,14.6,5.4,0.9,46.9,0.605,0
209,Sr,Beau Beech,North Florida,ASun,81.5,3.4,2.7,117.8,21.6,58.5,61.5,4.3,17,10.6,13,1.4,2.2,30.7,0.5,0.424
210,Jr,Josh Hawkinson,Washington St.,P12,79.3,3.4,4.4,110.6,22,56.7,60.5,5.7,31.6,9.9,15.8,3.1,1.2,37.4,0.566,0.385
211,Jr,Wayne Selden Jr.,Kansas,B12,74.1,3.4,6.3,111.3,22,55.9,57,3.2,9.4,15.7,15.7,0.9,1.4,29.6,0.546,0.383
212,Jr,QJ Peterson,VMI,SC,85.4,3.4,4,105.3,30.8,47.4,53.5,5.2,15.8,20.5,15.2,1.6,2.5,30.5,0.431,0.346
213,Sr,Austin Tillotson,Colgate,Pat,86.4,3.4,2.3,110.3,25.8,51.3,54.8,2.1,9.6,33.3,16.5,0.1,3.4,25.9,0.512,0.342
214,Jr,Maurice Watson Jr.,Creighton,BE,78.6,3.4,3.3,105.5,27.1,50,54.3,2.2,9.6,38.8,21.3,0.1,1.7,42.7,0.51,0.302
215,Sr,Devonta Pollard,Houston,Amer,72.9,3.4,3,112.6,24.4,48,54.4,7.1,14.1,10.2,12.9,2.3,1.8,55.8,0.478,0.5
216,Sr,Anthony Beane,Southern Illinois,MVC,85,3.4,1.7,105.7,27.6,50.8,54.6,2.3,11.4,11.6,16.2,0,1.9,34.4,0.476,0.371
217,Jr,Jordan Mathews,California,P12,73.5,3.4,5.7,117.1,19.9,55.5,59.1,2.9,9.4,8.2,13,0,0.9,30.8,0.435,0.416
218,Jr,James Webb III,Boise St.,MWC,75,3.4,4.8,111.1,24.7,53.2,56.6,8.3,26.5,7.6,11.9,2.4,2.5,45.7,0.616,0.225
219,Sr,James Kelly,Marshall,CUSA,75.9,3.4,4.2,112.5,26,59.4,61.5,6.3,27,7.4,15,3.1,2.2,26.3,0.659,0.308
220,Sr,Antwan Scott,Colorado St.,MWC,72,3.4,3.2,113.5,23.6,54,57.4,1,14.9,14.6,13.5,0.2,1.1,32.1,0.434,0.415
221,Fr,Jawun Evans,Oklahoma St.,B12,49,3.4,5.4,109.4,26.5,51.7,57.5,1.9,14.8,41.9,20.4,0.7,2.4,40.8,0.47,0.475
222,So,Tyler Nelson,Fairfield,MAAC,86.9,3.4,1.9,115.8,20.5,51.9,59.1,1.5,7.8,15.8,12.2,0,2.1,45.4,0.52,0.346
223,Sr,Stephen Croone,Furman,SC,72.9,3.4,2.4,108.6,29.5,49.2,57,1.3,12.3,19.9,17.1,1.1,2.1,69,0.561,0.273
224,Sr,Nick Faust,Long Beach St.,BW,76.8,3.4,7.3,105.1,27.7,53.7,56.2,4.9,16.9,16.8,15.9,1.7,2.8,35,0.52,0.369
225,Sr,Adrian Diaz,FIU,CUSA,73.2,3.4,4.8,117.6,24.6,65.3,65.3,12.9,15.7,6.4,17.3,10.7,1.1,73.4,0.653,0
226,Sr,Reese Morgan,Cal Poly,BW,62.5,3.3,4.8,125.9,18.9,54.7,61.2,2.4,11.3,13.3,8.8,0.6,2.2,47.9,0.205,0.425
227,Sr,Keith Hornsby,LSU,SEC,45.7,3.3,4.8,119.4,16.7,59.6,62.9,1.1,9.1,9.7,12.8,0.3,2.3,30.2,0.568,0.415
228,Jr,Luke Nelson,UC Irvine,BW,77.9,3.3,6,113.2,22.7,52.9,56.7,1.3,8.6,26.2,14.5,0.4,2.4,23.7,0.523,0.356
229,Sr,Shaquille Harrison,Tulsa,Amer,80.2,3.3,5.7,105.5,26.4,48.5,52.2,3.6,15.6,27.3,14.1,0.8,3.4,54.8,0.509,0.195
230,Sr,Joel Bolomboy,Weber St.,BSky,75.6,3.3,4.6,113.1,26.2,58.3,61.8,12.5,30.6,7.9,17.1,3.2,1.1,68.9,0.598,0.34
231,Sr,Ryan Spangler,Oklahoma,B12,81.4,3.3,5.2,117.6,15.6,60.7,61,8.8,20.4,10.5,18.4,1.7,0.7,32.6,0.637,0.364
232,Sr,Geoffrey Groselle,Creighton,BE,53,3.3,6.7,124.9,21.8,70.2,71,13.4,18.5,4,17.4,6,1.3,69.7,0.702,0
233,Jr,Jalen Moore,Utah St.,MWC,89.4,3.3,3.1,109.5,22,49.6,52.6,4.7,14.3,15.4,11.5,1.8,1.3,27.4,0.493,0.333
234,So,Martin Hermannsson,LIU Brooklyn,NEC,89.6,3.3,2.9,118.5,20.7,51.2,59.6,2.3,10.6,25.4,15.9,0.7,2.7,53,0.5,0.36
235,So,Rob Gray Jr.,Houston,Amer,53,3.3,4.5,110.3,28.5,50.4,53.3,1.8,7.3,11.7,10.9,0.8,2.6,28.4,0.498,0.343
236,Sr,Jaysean Paige,West Virginia,B12,55.7,3.3,9.4,114.7,26.3,51.2,55.4,7.4,10.8,12.1,14.5,1.3,3.8,32.2,0.527,0.323
237,Sr,Anthony Odunsi,Houston Christian,Slnd,72.9,3.3,1,108.6,31.1,48.6,61.3,3.4,14.3,26.7,22.4,0.1,2.2,99.7,0.481,0.353
238,Sr,Matt Tiby,Milwaukee,Horz,74.9,3.3,3,112.6,25.6,52,59.5,6.8,24.8,13.1,15.9,1.1,0.7,57.5,0.493,0.381
239,Jr,Isaiah Johnson,Akron,MAC,63.4,3.3,5.6,116.2,26.6,58.3,59.5,11.2,20.1,14,13.4,5,1.1,68.6,0.584,0.333
240,Sr,Anthlon Bell,Arkansas,SEC,70.3,3.3,4.7,114,22.4,53.9,56.9,2.6,8.7,8.5,9.5,0.8,1.2,20.4,0.415,0.441
241,Jr,Tim Kempton,Lehigh,Pat,68,3.3,2.3,108.4,29.8,56,61,9.3,27.3,11.3,19.4,1.8,1.4,58.9,0.563,0.333
242,Sr,Marcus Colbert,Montana St.,BSky,83.4,3.3,0.4,108.5,28.1,48.3,51.8,2.7,7.5,32.2,16.3,0.3,1.9,29.3,0.459,0.354
243,So,DeSean Murray,Presbyterian,BSth,73.9,3.3,6,105.5,34.8,53,58.2,9,19.4,17.5,17.7,2.3,3.7,48.6,0.539,0
244,Jr,Robert Carter,Maryland,B10,66.4,3.3,7.3,112.2,24.1,59.2,61.7,8.2,21.3,15,20.1,4.9,1.9,32.9,0.624,0.333
245,Sr,Jeffery Moss,Murray St.,OVC,90.6,3.3,3.2,116.6,19.3,55.9,58.8,3.1,11.3,11.7,11.4,0.3,1.2,26.6,0.474,0.414
246,Jr,Kendrick Ray,Kennesaw St.,ASun,84.8,3.2,2.2,107.8,27,52.7,55.9,4.7,13.6,17.6,14.9,0.5,2.4,35.3,0.516,0.37
247,Jr,Jeremy Senglin,Weber St.,BSky,89.4,3.2,4.1,112.9,23.8,61.2,61.7,1.2,9.9,17.3,15.5,0.2,1.1,37,0.565,0.432
248,So,Vince Edwards,Purdue,B10,67.9,3.2,7.1,116,21.5,52.4,56.5,8.1,13.5,19.5,16.5,1.1,1.2,28.8,0.474,0.407
249,Sr,Patricio Garino,George Washington,A10,79.5,3.2,5.6,112.9,20.5,58.3,59.9,5,10,9.7,17.1,2.7,2.5,26.6,0.551,0.43
250,Fr,Allonzo Trier,Arizona,P12,54.5,3.2,4.5,113,23.2,54.2,60.3,2,10.9,7.6,16.9,0.8,1.1,55.3,0.539,0.364
251,Fr,Diamond Stone,Maryland,B10,55.1,3.2,4.9,114.3,26.4,56.8,60.7,13,15.3,4.1,15.1,7.2,1.3,44.6,0.568,0
252,Jr,LaVell Boyd,UMKC,WAC,82.5,3.2,1.6,116.4,20,54.8,57.4,1.3,10.3,15,13,0.5,1.3,18.9,0.439,0.421
253,Sr,Rico Gathers,Baylor,B12,59.4,3.2,4.1,113.6,22.4,49.8,53.5,18.8,24.6,4,12.7,3.4,2.2,58.5,0.494,1
254,So,Dorian Pickens,Stanford,P12,73.2,3.2,4.8,112.9,20.7,50,54.5,5.3,9.3,13.6,11,0.6,2,40.6,0.47,0.353
255,So,Jeff Roberson,Vanderbilt,SEC,64.5,3.2,4.8,123.3,16.2,57,63.3,7.8,13.8,8.2,14,0.7,1,54.8,0.521,0.435
256,Jr,Charles Cooke,Dayton,A10,77,3.2,8.1,109.2,23.7,52.7,56.3,4.9,15.1,12.3,13.3,4.2,2.3,45.8,0.479,0.399
257,Jr,Troy Caupain,Cincinnati,Amer,81.5,3.2,5.1,109.5,22.7,44.7,49.5,1.6,10.8,29,14.7,1.3,2,29.8,0.416,0.324
258,Fr,Fletcher Magee,Wofford,SC,71.2,3.2,3.7,122,20.2,63.7,68.6,1.6,11.8,11.5,15.9,0.3,0.8,33.5,0.46,0.483
259,So,Egor Koulechov,Rice,CUSA,85.6,3.2,0.7,113.6,22.4,51.6,56.7,5.3,18.5,7.6,10.5,0.4,1.4,28.6,0.511,0.347
260,Fr,Matt Morgan,Cornell,Ivy,73.9,3.2,3.9,106.6,29.1,50.5,55.8,1.3,10.2,14.6,12.2,1.3,2.5,38.7,0.527,0.325
261,So,Victor Sanders,Idaho,BSky,57.2,3.2,6.7,114,25.5,51.3,58.4,3,11.8,15.3,16.1,2.7,2.4,48.6,0.407,0.399
262,Sr,Quenton DeCosey,Temple,Amer,84.9,3.2,5.2,104.1,25.8,46.3,52.8,3.9,15.2,15.9,15.1,1.2,2.2,46.9,0.426,0.358
263,Fr,Tyler Dorsey,Oregon,P12,70.9,3.2,3.9,110.4,21.6,53.1,56.7,5.1,11,11.6,17.2,0.7,1.5,41.7,0.469,0.399
264,Jr,Derrick Walton Jr.,Michigan,B10,77.3,3.2,5.4,108.7,21.7,48.3,53.9,1.9,18.3,24.5,16.8,0.3,3.2,36.2,0.364,0.391
265,Sr,Gabe York,Arizona,P12,81.6,3.2,4.9,110,21.1,53.9,56,2.1,8.5,12.8,16.9,0.8,1.5,18.6,0.425,0.421
266,Sr,Jake Layman,Maryland,B10,79.1,3.2,6.8,116.5,17.2,60.1,64,4.3,14.4,6.8,18.1,3.4,2.1,32.9,0.604,0.399
267,Sr,Ryan Martin,Tennessee Tech,OVC,73.7,3.2,0.5,115.5,23.5,54.3,62,9.8,20.6,8.6,16.9,2.3,1.1,76.8,0.575,0.283
268,Sr,Trey Davis,Massachusetts,A10,83.6,3.2,2.9,103.2,28.1,48,54.4,2,12.7,20.6,16.5,0.4,1.9,36,0.416,0.366
269,Jr,Devin Carter,Arkansas St.,SB,89.7,3.2,2.6,111.6,21.1,56.8,58.6,2.9,9.1,12.4,13.6,0.9,1.1,27.2,0.497,0.421
270,Sr,Tyrone Wallace,California,P12,65.5,3.2,5.9,104,27.6,47.8,51.4,3.5,14.3,28.5,17.3,1.3,1.8,45,0.488,0.298
271,Jr,Bronson Koenig,Wisconsin,B10,86.7,3.2,2.8,109.6,19.9,50,53.2,1.2,8.4,15.1,13.4,0.5,0.7,25.2,0.395,0.39
272,Sr,Dyshawn Pierre,Dayton,A10,54.7,3.2,4.5,113,20,50.7,56.5,8.7,19.5,13.7,15,0.6,1,37.3,0.5,0.347
273,So,Justin Strings,Sacramento St.,BSky,80.3,3.2,3.3,118.6,20.7,57.2,59.8,5.3,17.7,6.2,8,2.7,1.2,26.9,0.56,0.393
274,So,Rokas Gustys,Hofstra,CAA,74.6,3.2,4.6,116.2,21.1,66.7,62,15.1,30.4,6.4,15.2,3.7,1.8,61.3,0.667,0
275,Sr,Malcolm Riley,Texas Southern,SWAC,79.6,3.2,2.3,117.2,21,55.2,58.7,5.7,14.5,5.8,12.6,0.5,0.8,30.5,0.555,0.367
276,Sr,Devin Thomas,Wake Forest,ACC,71.3,3.1,5.4,104.8,26.6,54.2,56.1,10.8,24.7,17.4,18.8,5,1.2,73.2,0.542,0
277,Fr,Nick Emery,BYU,WCC,76.7,3.1,3.5,112.7,21.9,52,55.4,1.7,10,13.8,11.7,0.4,2.4,20.7,0.456,0.385
278,Sr,Venky Jois,Eastern Washington,BSky,80.5,3.1,3.4,113.4,23.9,67,63.3,6.6,24.9,15.2,18.6,4.9,1.7,56.3,0.67,0
279,Fr,Tres Tinkle,Oregon St.,P12,58.5,3.1,5,110.9,22.8,50,56.2,5.7,16.4,8.4,12.3,2.1,2.5,60.7,0.475,0.368
280,Jr,Myles Davis,Xavier,BE,72.9,3.1,5.9,114.7,18.6,51.4,56.9,2,11.3,24.5,19.2,0.6,1.8,34.8,0.426,0.381
281,So,Patrick McCaw,UNLV,MWC,83.4,3.1,7.4,112.6,20.3,54.6,57.9,3.4,12.7,23,16.3,1.2,3.8,30.7,0.564,0.352
282,Sr,Rasheed Sulaimon,Maryland,B10,83.1,3.1,4.3,113.2,18,55.4,58.6,1,10.4,19.7,18.1,0.3,2,33.9,0.477,0.429
283,Sr,Craig Bradshaw,Belmont,OVC,80.6,3.1,2.6,110.3,24.5,55.3,58,3.1,10.6,18.7,16.5,1.1,2,29.7,0.535,0.377
284,So,Cane Broome,Sacred Heart,NEC,93.1,3.1,0.8,104,29.7,50.8,55.4,1.6,12.7,17.8,18.9,0,2.5,38.3,0.535,0.311
285,Sr,Derrick Colter,Duquesne,A10,89.7,3.1,0.9,104.5,26.2,48.5,54.1,1.6,8.7,24.2,18.6,0.6,1.5,35.8,0.452,0.346
286,Sr,Eric Washington,Miami OH,MAC,75.9,3.1,4.4,108.3,24.6,50.7,57.9,1.8,11.6,33.4,20.2,0,2.8,55.9,0.466,0.386
287,Sr,Danuel House,Texas A&M,SEC,74.3,3.1,5.1,105.8,25,47.5,51.5,3.8,12.8,13.9,13.3,1.2,1,35.4,0.489,0.309
288,Jr,Javion Ogunyemi,Siena,MAAC,76.9,3.1,2.6,115.6,21.9,55.4,58.9,12.6,9.5,6.2,15.8,6.9,0.7,60,0.561,0.304
289,Jr,Sterling Brown,SMU,Amer,68.8,3.1,6.4,120.4,17.7,68.5,71.6,5.9,12.3,16.4,27.6,1.9,2.4,34.8,0.632,0.536
290,Sr,Brian Sullivan,Davidson,A10,83.8,3.1,2.1,111.3,18.3,51.6,54.6,1.1,9.7,16.5,11.1,0.4,1.4,19.1,0.32,0.401
291,Jr,Matt Thomas,Iowa St.,B12,83.1,3.1,4.3,117.1,14.3,59.2,61.4,1.8,12.3,7.9,14,0.7,1.4,14,0.46,0.432
292,Jr,Eric Eaves,South Carolina St.,MEAC,70.7,3.1,2,111.1,28.7,55.3,60.5,3.2,8.5,15.5,16.6,0.9,1.7,58.4,0.561,0.344
293,Sr,Lester Medford,Baylor,B12,81.3,3.1,3.7,111.1,18.1,48.6,53.1,1.2,7.3,33.5,23.3,0.2,2.9,36.6,0.417,0.378
294,So,J.P. Macura,Xavier,BE,56.8,3.1,7.1,122.9,18.4,55,59.4,6.8,5.6,16.4,13.5,0.1,2.6,36.1,0.563,0.356
295,So,Al Freeman,Baylor,B12,74.7,3.1,3.1,114.4,17.5,50,55.6,2.7,11.3,10.3,15.3,0.1,1.6,34.7,0.444,0.381
296,Jr,Davon Reed,Miami FL,ACC,71.7,3.1,5.5,115.4,18.4,55.3,59.9,2.7,13.8,8.1,14.3,1.5,1.6,37.5,0.535,0.383
297,Jr,John Gillon,Colorado St.,MWC,77.5,3.1,1.6,112.7,21.6,47.4,57,1.4,9,23.4,18.9,0.5,1.3,56.8,0.445,0.331
298,Sr,Joey King,Minnesota,B10,68,3.1,2.6,119.4,17.4,54.7,60.5,3.4,11.4,9.7,10.6,1.1,1,37.4,0.449,0.404
299,So,Abdul-Malik Abu,North Carolina St.,ACC,70.2,3.1,2.2,108.5,24.9,49,52,13.3,20,9.5,14.2,2.6,0.8,45.7,0.49,0
300,Sr,Matt Bohannon,Northern Iowa,MVC,87.3,3.1,4,117,15.2,59.9,62.2,0.1,14.1,5.7,7.7,0.3,1.4,21.4,0.577,0.404
301,Sr,James Robinson,Pittsburgh,ACC,80.2,3.1,4.2,113.1,19,43.8,48.6,1.6,9.9,29,12.9,0.6,2.2,32.5,0.401,0.33
302,Fr,Henry Ellenson,Marquette,BE,82.6,3.1,3.5,103.4,25.8,48,53.4,7.8,24.1,11,15,4.4,1.4,43.9,0.495,0.288
303,Sr,Kyle Hittle,Incarnate Word,Slnd,85.3,3.1,2.5,116.3,20.9,59.7,61.7,3.7,16.8,14.8,11.8,0.1,1.7,31.8,0.534,0.434
304,Jr,Matt Jones,Duke,ACC,76.8,3.1,3.4,117.5,16,53.3,55.1,3.7,5.1,12.7,12.7,0.6,1.8,17.4,0.397,0.415
305,Fr,Devin Cannady,Princeton,Ivy,54.7,3,7.2,126.8,21.3,62.2,67.7,3.4,8.5,10.6,13.9,0.8,2.8,43.3,0.519,0.459
306,So,David Cohn,William & Mary,CAA,74.4,3,1.7,117.2,19.3,51,58.3,2.4,9.2,27.1,16.8,0.4,1.4,51.5,0.469,0.389
307,Sr,Roderick Bobbitt,Hawaii,BW,86.1,3,5,108.5,22.6,47.3,54.5,3.6,10.4,29.9,19.9,0.6,3.3,50.3,0.437,0.34
308,So,Shep Garner,Penn St.,B10,87.4,3,3.3,105.3,23.6,47.8,52.5,0.9,9.8,22.2,14.8,0.7,2.3,33.1,0.4,0.366
309,So,Makai Mason,Yale,Ivy,82.2,3,2.3,107.8,26.1,50.4,55.4,1.7,7.9,23.7,21.1,0.2,1.6,34.6,0.475,0.364
310,Jr,Phil Valenti,Canisius,MAAC,76.5,3,2.2,114.3,22.1,52.9,56.7,6.2,17.1,13.7,12.8,1.7,1.7,33.3,0.502,0.388
311,Fr,Tyler Davis,Texas A&M,SEC,54.7,3,6.7,117.7,22.4,65.5,65.6,14.2,15.6,6.6,18.2,5.9,1.4,73.4,0.655,0
312,Jr,Marc-Eddy Norelia,Florida Gulf Coast,ASun,82.1,3,3.4,111.6,24.9,53,55.6,10.6,19.5,7.8,12.5,2.6,1.9,42.2,0.533,0
313,Jr,Devin Williams,West Virginia,B12,63,3,4.7,107,27.1,46.7,53.1,14.8,29.2,11.1,18.4,0.9,1.6,68.2,0.467,0
314,Jr,Luke Fischer,Marquette,BE,69.6,3,2.8,115.1,19.9,60.8,62.8,13,11.8,7,17.2,5,0.8,46.9,0.608,0
315,Sr,Isaiah Cousins,Oklahoma,B12,82.4,3,4.5,104.9,22.1,48.4,50.6,2.1,11.9,25.1,18.2,0.8,2.3,23.3,0.403,0.411
316,Sr,Justin Edwards,Kansas St.,B12,77.5,3,8.2,107.8,22.1,50,53.6,8.8,13.4,19.2,18.3,1.8,3.3,39.6,0.507,0.325
317,Jr,Mo Alie-Cox,VCU,A10,66.2,3,6.6,121.7,17.9,61.2,65,9.9,11.8,7,17.2,7.4,1.4,61.2,0.612,0
318,Fr,Tyler Lydon,Syracuse,ACC,75.1,3,6.7,118,16.2,57.2,60.6,6.6,16.4,7.6,15.8,7.1,2.3,35.1,0.542,0.405
319,Sr,Jonathan Holton,West Virginia,B12,50.8,3,8.4,122.3,18.5,56.1,58.4,16.7,21.3,11.8,15.5,1.8,2.4,41.1,0.618,0.244
320,Jr,Brett Bisping,Siena,MAAC,81.5,3,1.9,112.7,22.3,51.4,57.1,8.3,26.1,8.7,17.8,1.4,1.2,45.2,0.509,0.351
321,Sr,Alex Poythress,Kentucky,SEC,50.3,3,5,121.1,18.7,61.9,64.3,8.9,19.1,2.5,15.8,2.8,1.5,51.5,0.64,0.304
322,Sr,Brandon Sherrod,Yale,Ivy,70.1,3,5.3,117.7,21.6,58.1,58.9,11.6,17,8.8,12.7,2.6,1.7,78.2,0.583,0
323,Jr,Jalen Jones,UT Arlington,SB,59.9,3,5,122.3,20.3,53,57.1,8.1,13.6,9.8,8.9,0.1,1.8,30.4,0.541,0.344
324,So,Kory Holden,Delaware,CAA,90.3,3,-0.3,100.9,27.9,47.1,51.3,1.6,7.5,29.8,17.1,0.2,0.7,27.7,0.4,0.388
325,So,Chris Cokley,UAB,CUSA,54.6,3,5.2,120.5,26,56.6,59.3,12.7,19.5,13.8,10.3,3.1,2.2,35.1,0.566,0
326,Jr,Aaron Ross,Texas Tech,B12,53.5,3,4.5,118.9,21.6,54,61.5,5.4,19.1,8.4,14,1.5,0.7,51.9,0.524,0.375
