RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
163,Sr,Jordan King,Richmond,A10,88,3.8,4,110.3,25.7,54.9,58.8,1.6,10.5,14.8,11.7,0.2,2.2,30.8,0.487,0.414
164,Jr,Jalen Blackmon,Stetson,ASun,89.2,3.8,-0.1,110.4,28.6,50.4,55.8,2.3,7.6,11.6,11.7,0.3,1.2,28.9,0.466,0.362
165,Jr,RJ Felton,East Carolina,Amer,86.5,3.8,5.5,113.2,24.4,50.8,54.2,6.6,13.9,8.9,9.8,2.4,3.1,26.1,0.487,0.357
166,So,Kevin Miller,Wake Forest,ACC,79.4,3.8,3.2,109,26.3,51.1,56.9,1.8,8.5,21.3,17.4,0.1,2.5,38.3,0.497,0.369
167,Jr,Ryan Nembhard,Gonzaga,WCC,90.2,3.8,3.9,114.9,21.3,49.4,53,1.7,10.3,29.8,17,0.1,1.9,28.6,0.496,0.327
168,Sr,Aaron Estrada,Alabama,SEC,75.8,3.8,5.5,114.4,22.8,50.9,53.3,5.8,13,25.6,17.7,0.5,3,13.9,0.536,0.308
169,Jr,Trazarien White,UNC Wilmington,CAA,74.5,3.8,2,107.5,33.5,50,55.5,7.4,19.5,11.5,15,1.5,1.1,56,0.491,0.373
170,So,Devin McGlockton,Boston College,ACC,74.2,3.8,3.4,126.7,16.3,61.8,63.4,10.3,13.9,7.6,12.2,3,1.1,25.5,0.638,0.367
171,So,Robert McCray V,Jacksonville,ASun,75.7,3.8,4.4,114.4,30,55.8,58.9,4.2,11.5,24.4,16.8,0.8,2.3,38.9,0.573,0.353
172,Sr,Jamir Chaplin,Little Rock,OVC,84.1,3.8,3.8,127.2,18.7,62.9,64.7,8.6,12.8,10.8,12.8,2,2.1,36.2,0.659,0.361
173,Sr,Jesse Edwards,West Virginia,B12,50.5,3.8,5.4,110.8,26.5,61.3,59.7,13.2,19.6,11,14.5,6.9,1.3,70.5,0.624,0
174,Jr,Saint Thomas,Northern Colorado,BSky,83.3,3.8,5.4,110.5,29.8,53.6,58,5.9,26.7,22.8,16.8,2.9,2.7,27.6,0.565,0.33
175,So,AJ Storr,Wisconsin,B10,71.1,3.8,3.8,106.4,29.7,48.2,53,4.7,12.6,6.9,11.3,0.5,1.3,30.9,0.483,0.32
176,Jr,Augustas Marciulionis,Saint Mary's,WCC,83.7,3.7,5.2,115.7,22.2,49.6,53.7,2.2,9.8,29.3,17.1,0.7,2.7,33.5,0.482,0.349
177,Sr,Trey Bonham,Chattanooga,SC,54.5,3.7,5.1,116.6,25.8,57.5,61.6,3.2,14.5,23.8,17.6,1.2,3.3,32.7,0.54,0.413
178,Sr,Tyler Thomas,Hofstra,CAA,95.9,3.7,4,105,30.9,50.2,53.1,0.8,14.9,18.7,10.9,1.5,2.1,16.1,0.46,0.361
179,Sr,Darius Maddox,George Mason,A10,79.4,3.7,3.7,119.5,19.7,55,58.7,3.5,8.1,11.4,12,1.3,1.1,24.8,0.476,0.411
180,Jr,Jaylin Sellers,UCF,B12,79.7,3.7,4.1,112.9,23,48.2,54,4.7,7.9,7.5,10,0.6,1.9,36.8,0.508,0.297
181,Jr,O'Mar Stanley,Boise St.,MWC,66.2,3.7,6,116.7,24.7,55.2,59.8,12.3,17.4,11.8,16.8,5.1,1.5,46.1,0.568,0.319
182,Fr,Dedan Thomas Jr.,UNLV,MWC,87.7,3.7,2.5,110.8,23.4,49.1,54,0.6,8.9,28.3,15,0.1,1.4,39.5,0.475,0.36
183,So,Tyler Bilodeau,Oregon St.,P12,73.2,3.7,3.3,115.1,22.9,57.8,61.3,4,18.7,10,13.7,1.6,1.1,33.7,0.596,0.353
184,Sr,Chris Youngblood,South Florida,Amer,75.1,3.7,4.6,119.2,22.6,55.7,60.8,3.3,5.8,14.9,11.9,2.1,1.1,40.1,0.497,0.416
185,Fr,Rob Dillingham,Kentucky,SEC,55.7,3.7,5.6,116.1,29.9,56.4,59.5,1.2,11.8,30.1,15.6,0.3,2.4,27.1,0.495,0.444
186,So,Cade Tyson,Belmont,MVC,76.4,3.7,4.5,118.9,21.6,60.5,63.4,4.3,16.3,9.8,11.6,2,1.5,23.2,0.519,0.465
187,Jr,Will Pruitt,Lipscomb,ASun,74.2,3.7,2,120.2,23,55.9,60.9,4.6,16.7,17.3,12.8,0.2,1.9,44.1,0.517,0.444
188,Sr,Kadary Richmond,Seton Hall,BE,75.7,3.7,7.1,105,29.4,45.2,51.1,5.7,18.4,32.2,19.5,2.1,3.8,36.5,0.465,0.246
189,Jr,Sean Pedulla,Virginia Tech,ACC,75.7,3.7,3.3,102.5,30.5,48.9,54.5,2.4,13.6,29.5,19.7,0.3,2.1,39.7,0.49,0.325
190,Sr,Clark Slajchert,Penn,Ivy,65.4,3.7,1,111.3,24.8,56.1,58.6,2.4,8.3,17.9,15.9,0.3,1.9,16.7,0.534,0.397
191,Jr,Jamarii Thomas,Norfolk St.,MEAC,77.8,3.7,4.3,111.9,28.8,47.8,56.9,2.8,11.8,26.1,16.5,0.3,3.5,66.5,0.41,0.398
192,Sr,Dayvion McKnight,Xavier,BE,85.7,3.6,4.3,115.6,18.1,51.5,55.6,1.2,10.6,25.5,14.1,0.4,2.4,28.7,0.5,0.372
193,Sr,Mervin James,Rider,MAAC,79.7,3.6,3.6,110.1,28.7,53.8,59.2,7.3,14,13.8,17.9,3.1,1.8,37.8,0.519,0.467
194,Jr,Sion James,Tulane,Amer,91.2,3.6,3.3,120.4,17,59.2,61.5,3.1,12.6,13.3,10.3,2.3,2.4,49.5,0.601,0.385
195,Jr,Chance McMillian,Texas Tech,B12,67.3,3.6,6,126.8,16.2,59.8,62.4,4.3,12.1,8.4,9.2,0.6,1.6,16.6,0.629,0.387
196,So,Jayden Epps,Georgetown,BE,78.2,3.6,1.2,100.7,30.5,46.1,50.9,0.9,8.4,28.6,18.9,1.2,2,34.6,0.465,0.305
197,Jr,Jordan Sears,Tennessee Martin,OVC,86.2,3.6,1.5,106,32.4,48.7,54.5,2,11.8,27.1,16.5,0.6,2.1,36.3,0.419,0.414
198,Sr,Duke Deen,Bradley,MVC,81.4,3.6,3.4,114.3,22.3,54.7,56.7,1.1,9.9,22.6,14.6,0.2,1.6,15.6,0.506,0.386
199,Sr,Max Fiedler,Rice,Amer,74.5,3.6,5.8,122.8,19.5,66,65.5,13.7,21.1,34.5,23.9,3.1,1.5,26.7,0.667,0
200,Jr,Maxime Raynaud,Stanford,P12,71.6,3.6,5.2,111.7,25.8,59.8,62.2,9.4,28,15.1,18.5,2.9,1.3,24.7,0.61,0.361
201,So,Mark Mitchell,Duke,ACC,66,3.6,5.9,118.4,20.4,56.5,58.7,9.5,15.1,7,11.6,2.7,1.7,63.3,0.595,0.275
202,Jr,Connor Hickman,Bradley,MVC,71.6,3.6,4.7,113.5,22.7,57.6,58.8,1.7,10.7,17.9,15.3,0.6,2.2,18.6,0.539,0.407
203,Jr,Dante Maddox Jr.,Toledo,MAC,82.2,3.6,3.5,118.4,21.6,53.8,58.9,1.9,13.7,15.1,12.4,0.4,2.3,33.6,0.476,0.402
204,Sr,Keyshaun Langley,UNC Greensboro,SC,76,3.6,4.3,115.4,25.1,52.8,56.1,1.6,8.6,22.9,12.1,0.4,3,20.5,0.425,0.422
205,Sr,Chibuzo Agbo,Boise St.,MWC,78.2,3.6,5,117.5,19.3,54.5,56.8,5.6,14,5,10.2,1.4,1.1,25.2,0.479,0.4
206,Sr,Boogie Ellis,USC,P12,72.8,3.6,4.1,110.1,23,54.2,56.5,1,10.9,18.2,13.3,0.5,2.5,24.5,0.439,0.418
207,Sr,Mika Adams-Woods,St. Bonaventure,A10,76.6,3.6,3,117.4,21,53.7,58,1.5,8.2,23.1,14.4,0.7,1.9,29.8,0.475,0.432
208,Sr,Andersson Garcia,Texas A&M,SEC,70.5,3.6,6.7,135.1,11.7,59.1,63.8,14.9,19.1,9.3,15.3,3.2,2.7,96.6,0.573,0.45
209,Jr,Jamir Watkins,Florida St.,ACC,70.2,3.6,8.2,109.4,28,50.4,57.7,5.9,18.8,19.2,17.8,3.2,3.8,58.9,0.5,0.344
210,Jr,Zeke Mayo,South Dakota St.,Sum,90.7,3.5,2.7,109.2,27.1,55.2,59.8,2,15.7,19.5,18.9,0.6,1.9,35.6,0.53,0.384
211,Sr,Keisei Tominaga,Nebraska,B10,60.7,3.5,6.5,116,24.2,57,60.4,1.1,7.9,11.7,10.9,0.1,2,22,0.578,0.376
212,Sr,Sam Griffin,Wyoming,MWC,86.2,3.5,2,108.7,25.3,50.6,55.4,0.9,11.2,21.8,15.7,0,1.1,30.5,0.467,0.368
213,So,Emanuel Sharp,Houston,B12,69.3,3.5,7.1,116.3,21.6,49,55,3.7,11,6.2,11.4,0.3,3.3,36.9,0.381,0.371
214,Sr,Tanner Holden,Wright St.,Horz,82.8,3.5,2.7,114.9,24.5,56.8,60.2,6.4,16.8,17.9,17.5,1.2,3,49.2,0.564,0.4
215,Sr,J'Wan Roberts,Houston,B12,63.9,3.5,10.6,122.1,18.8,59.8,59.1,10.8,18.4,14.2,13.8,4.5,2.9,33.2,0.6,0
216,Sr,Kaleb Higgins,Cal St. Bakersfield,BW,79.2,3.5,2.1,108.7,30.2,46,51.3,2.2,8.1,27.2,12.1,0,1.8,26.7,0.473,0.286
217,Jr,BJ Freeman,Milwaukee,Horz,62.5,3.5,3.1,107,33.3,49,54.4,3.9,18.3,27.6,19.5,1.4,1.8,34.7,0.468,0.346
218,Sr,Malik Hall,Michigan St.,B10,71.2,3.5,5.4,115.5,22,55.7,59,7.2,16.2,12.9,13.7,1.2,1.1,39.6,0.573,0.328
219,Sr,Jaemyn Brakefield,Mississippi,SEC,73,3.5,3.8,116.3,21.6,54.4,59.2,5.9,13.1,16.1,14.7,1.7,1.6,48.4,0.545,0.362
220,Sr,DJ Burns,Youngstown St.,Horz,74.7,3.5,5.9,125.7,20.7,54.4,59.7,11.6,29.6,14.8,13.2,2.5,2,36.7,0.593,0.304
221,Jr,KJ Adams Jr.,Kansas,B12,83.8,3.5,5,113.2,18.9,59.8,60.5,5.7,9.9,16.6,16.1,2,2,40.5,0.604,0
222,Sr,Terrance Williams II,Michigan,B10,79.6,3.5,3.2,116.7,17.8,52.2,56.5,5.4,9.9,8.4,11.1,1.1,1,37.7,0.462,0.397
223,So,Kanye Clary,Penn St.,B10,51,3.5,3.9,108.7,27.8,51,55.5,1.5,10.1,21.9,13,0.2,1.9,31.6,0.491,0.377
224,Jr,Juwan Gary,Nebraska,B10,55.2,3.5,6.9,120.3,20,55.1,57.3,9.5,14.3,9.2,8,3,2.4,33.1,0.6,0.306
225,Sr,Deivon Smith,Utah,P12,53.4,3.5,6.9,108.8,26.7,49.4,52.5,3.5,18,41.2,18.3,0.9,2,32,0.488,0.344
226,So,Nick Davidson,Nevada,MWC,72.4,3.5,5.9,120.9,19.9,59.6,63,7.9,22,9.5,13.1,3.1,1.5,41.5,0.672,0.292
227,Sr,Oumar Ballo,Arizona,P12,63.4,3.5,8.2,120.2,21.3,65.7,62.7,14.9,26.7,5.4,13.5,5.1,2.1,68.3,0.657,0
228,Sr,Ben Krikke,Iowa,B10,71.3,3.5,2.3,116.6,21,55.6,58.9,6.6,11.9,8.8,10.5,0.9,1.7,36.2,0.559,0.333
229,Sr,Tyrese Samuel,Florida,SEC,65.8,3.5,7,115.6,24,57,57.4,11,18,13.3,14.1,3.7,2.3,50.7,0.595,0.16
230,So,Donovan Dent,New Mexico,MWC,78.2,3.5,6.1,112.9,23,54,56.5,1.2,7.5,31,17.3,2.3,2.7,34.4,0.537,0.375
231,So,Tamin Lipsey,Iowa St.,B12,75.8,3.5,10.1,110.3,23.6,49.3,53.1,4.8,13.1,29.3,16.6,0.4,5,37,0.448,0.393
232,Jr,Nolan Hickman,Gonzaga,WCC,89.2,3.5,4,119.4,17.1,57.1,59.5,0.5,6,11.3,13.4,1,1.6,15.8,0.514,0.419
233,Jr,Achor Achor,Samford,SC,54.4,3.4,7.1,119.2,28.7,62.3,64.9,10.7,18.8,13.3,16.5,8.8,1.9,54.3,0.613,0.441
234,Jr,Julian Larry,Indiana St.,MVC,85.9,3.4,3.7,121.8,16.8,60.2,64.6,1.8,7.8,22.2,19.7,0.3,2.3,44.7,0.56,0.462
235,Jr,Javon Small,Oklahoma St.,B12,79.1,3.4,4.4,106.7,25.3,53.1,58.9,1.4,15.6,26.6,22,0.8,1.8,37.6,0.503,0.374
236,Sr,Ryan Langborg,Northwestern,B10,77.1,3.4,4.6,116.3,18.8,55.1,57.3,2.1,9.4,14.9,9.2,0.8,2.4,19.1,0.461,0.421
237,Jr,Tyson Acuff,Eastern Michigan,MAC,83.9,3.4,1,105.4,30.3,47.8,51.8,1.4,9.8,18.1,10.5,0.5,1.8,24.7,0.5,0.29
238,Sr,Steven Ashworth,Creighton,BE,77.3,3.4,3.4,115.8,19.4,51.3,56,1.4,9.7,22.2,15,0,0.9,25.2,0.52,0.341
239,Sr,Tahlik Chavez,Louisiana Tech,CUSA,76.4,3.4,3.4,119.4,19.7,56,60.2,1.7,8.9,8.1,12.5,0,1.5,42,0.471,0.408
240,Jr,Michael Ajayi,Pepperdine,WCC,87.6,3.4,2.6,108.6,25.9,50.9,54.5,7.8,28.2,11.7,13,1.3,1.7,38.2,0.467,0.468
241,Jr,Reyne Smith,College of Charlesto,CAA,65.4,3.4,4.6,129.4,19,58.4,61.9,1,8.2,10.7,8.1,0.4,1.2,25.9,0.525,0.395
242,Sr,Ace Baldwin Jr.,Penn St.,B10,89,3.4,5.5,106.5,23.9,45.3,52.2,1.8,7,31.9,17.6,1,4.2,41.3,0.428,0.329
243,So,Dion Brown,UMBC,AE,82.2,3.4,2.5,108.1,29,55.6,57.6,8.8,15.5,16,17.6,1.4,2.1,18.8,0.568,0.349
244,Sr,Rivaldo Soares,Oklahoma,B12,55.8,3.4,8.1,129.3,17,64.3,68.6,5.6,18.6,11.4,15.3,2,1.2,57.1,0.695,0.392
245,Jr,Daniel Batcho,Louisiana Tech,CUSA,68,3.4,4.7,114.6,23.9,57.9,60.6,14.2,21.4,3.3,16.3,9,1.1,55.6,0.584,0
246,Sr,Tony Perkins,Iowa,B10,76.9,3.4,4.5,108.8,24.6,46.3,52.4,4.1,11.4,25.3,14,1.4,2.8,42.4,0.467,0.299
247,Fr,Yves Missi,Baylor,B12,54.7,3.4,5.8,120.3,21.9,61.3,62.1,14.4,16.3,3.5,13.9,7.1,1.4,60.4,0.613,0
248,Jr,Tramon Mark,Arkansas,SEC,75.1,3.4,4,112.1,22.7,53.1,58.8,1.8,12.7,11.9,13.1,2.4,2,46.6,0.526,0.364
249,Jr,Tyler McGhie,UC San Diego,BW,52.4,3.4,4,123.1,20.6,57.5,58.1,2,10.1,10,3.6,0.7,1.1,13.1,0.489,0.414
250,Jr,Alvaro Cardenas,San Jose St.,MWC,85.8,3.4,0.8,110.9,22.4,52.3,55,1.9,9.6,31,15.4,0.4,1.6,19.1,0.491,0.388
251,Fr,Stephon Castle,Connecticut,BE,55.6,3.4,5.1,117.2,22,50.6,55,7.7,11.3,18.6,14.7,2.2,1.9,36.8,0.534,0.279
252,Jr,Brooks Barnhizer,Northwestern,B10,90.2,3.4,5.6,107.7,22.6,47.9,52.7,4.2,21.7,14.3,11.4,2.7,2.9,36,0.462,0.348
253,Sr,Bryce Pope,UC San Diego,BW,90,3.4,0.9,108.9,25.7,48.5,52.4,2.2,10,11.2,8.5,0.4,1.7,25.1,0.48,0.327
254,Sr,Brandon Angel,Stanford,P12,72.5,3.4,2.9,118.2,17.8,63.8,67.5,2.7,14.3,9.9,17.5,1,1,42.9,0.622,0.447
255,So,Malik Reneau,Indiana,B10,71.8,3.4,3.8,106.6,27.8,57.9,60.1,7.6,15.7,20.3,20.3,2.2,1.1,40,0.59,0.333
256,Jr,Alston Mason,Missouri St.,MVC,78.8,3.4,2.3,107.3,26.1,50.7,54.5,1.2,7.9,21.9,15.1,0.3,1.4,28.2,0.486,0.353
257,Jr,Brice Williams,Nebraska,B10,73.4,3.4,6,113.3,22.3,52.2,58.5,3.5,15.5,16,15.4,2.3,2.1,43.8,0.482,0.388
258,Sr,Jeremiah Kendall,Alcorn St.,SWAC,55.4,3.4,2.4,114.3,30.7,51.9,56.5,12.2,20.8,12.5,12.2,3,1.9,41.3,0.53,0
259,So,Anthony Dell'Orso,Campbell,CAA,85,3.4,2.9,108,29.7,54,58.5,3.8,17.8,13.2,14.9,1.6,2.6,36.4,0.524,0.387
260,Jr,Tre'Von Spillers,Appalachian St.,SB,73.1,3.4,4.5,126.3,18.5,60.1,61.6,11.1,19.9,2.8,7.9,4,1.5,29.6,0.603,0
261,Sr,Latrell Wrightsell Jr.,Alabama,SEC,51.3,3.3,6.4,134.9,14.1,61.3,64,3.5,10.2,9.1,10.3,0.1,2.5,13.6,0.46,0.443
262,Fr,Carlton Carrington,Pittsburgh,ACC,83.1,3.3,3,109.8,23,49.6,53,1.6,16.8,24,15.2,0.9,1,24.1,0.511,0.322
263,Fr,Malik Mack,Harvard,Ivy,73.7,3.3,2.5,106.5,29.3,47.9,53.7,1.7,11.5,33.2,15.9,0.3,2.4,38.4,0.452,0.346
264,Fr,Markus Burton,Notre Dame,ACC,83.4,3.3,3.3,97.6,33.6,46.3,51,2.2,9.1,35,20.4,0.7,3.5,28.1,0.468,0.3
265,Sr,DJ Davis,Butler,BE,72.5,3.3,4.8,113.3,22.1,52.5,58.6,1.1,11.1,16.6,14.4,0.2,2.2,31,0.543,0.341
266,Jr,Phillip Russell,UT Arlington,WAC,50.1,3.3,2.7,114.1,24.7,52.1,57.7,1.4,5.9,31.2,18.1,0.7,1.7,37.9,0.456,0.38
267,Sr,Tolu Smith,Mississippi St.,SEC,46.2,3.3,3.3,106.3,27.6,56.5,57.7,13.2,19.3,9.7,19.1,1.6,1.3,70.9,0.565,0
268,Sr,Isaiah Crawford,Louisiana Tech,CUSA,84.6,3.3,8.4,108.7,25.5,53.2,57.3,6.3,14.1,16.2,19.1,5.7,3.5,45.5,0.492,0.429
269,Fr,Collin Murray-Boyles,South Carolina,SEC,46.6,3.3,9.5,121.5,22.9,59.7,61.6,12,17.5,17.1,14.3,4.6,2.7,43.9,0.613,0
270,Sr,Matt Balanc,Quinnipiac,MAAC,83.7,3.3,1.6,114.8,23.4,51.5,56.5,3.2,13.1,7.7,10.7,0.6,1.4,30.7,0.5,0.353
271,So,Devon Barnes,Tarleton St.,WAC,69.6,3.3,3.1,119.3,21.5,51.4,58.7,0.8,8.1,14.9,10.4,0.3,2.6,47.8,0.456,0.395
272,So,Tyrese Proctor,Duke,ACC,66.5,3.3,4.6,118.1,18.3,54.5,56.3,0.5,11.1,21.5,13.6,0.4,1.2,17.6,0.541,0.365
273,Fr,Isaiah Collier,USC,P12,60,3.3,3.5,102.9,30.2,53.3,56.7,2.5,8.7,31.1,21.1,0.8,2.9,49.7,0.543,0.338
274,Jr,Ben Gregg,Gonzaga,WCC,59.3,3.3,9.2,134.2,15.9,64.8,66.8,7.5,18.9,7.6,11.1,3,2.9,45.2,0.729,0.386
275,Sr,Grant Nelson,Alabama,SEC,62.8,3.3,6,120.8,19.6,53.6,59.5,6.2,16.3,10,14.3,6.4,1.4,48.1,0.622,0.265
276,So,Desmond Claude,Xavier,BE,84.3,3.3,2.1,103.2,25.7,45.4,50.8,3.1,10.3,19.2,14.5,0.9,1.8,34.4,0.484,0.239
277,Sr,Tyler Robertson,Portland,WCC,89.9,3.3,1,107.7,25.2,52.5,56.1,3,11.5,22.6,15.4,0.5,1.4,25.5,0.498,0.377
278,Sr,Ezra Manjon,Vanderbilt,SEC,74.6,3.3,2.3,106.8,25.6,47,53.3,1.7,10.1,28.6,15.1,0.6,2.1,39.8,0.469,0.318
279,Jr,Lu'Cye Patterson,Charlotte,Amer,79.6,3.3,2.7,110.1,25.2,49.3,54,2.9,10.2,17.9,9.9,0.7,2,38.8,0.478,0.348
280,Sr,Earl Timberlake,Bryant,AE,78.1,3.3,4.4,115.6,20.5,61.3,61.3,7.4,18,20.3,16,3.7,2,38.6,0.625,0.125
281,Jr,Aniwaniwa Tait-Jones,UC San Diego,BW,75.3,3.3,3.2,114.4,24.6,56.6,61.2,5.4,17,19.5,18.1,1.3,2,63.5,0.571,0.346
282,Sr,James Bishop IV,George Washington,A10,87.5,3.3,-1.5,103.6,28.9,46.9,53,1,7.1,25.4,16.6,1,1,38.1,0.404,0.376
283,Jr,Nate Santos,Dayton,A10,83.5,3.3,2.4,115.7,18,56.2,59.6,5.8,16,9,14,0.8,1.2,37.4,0.51,0.418
284,Sr,Jyare Davis,Delaware,CAA,82.9,3.3,2.8,110.1,27,49,54.4,5.9,19.6,15.5,12,2.4,1.3,36.4,0.513,0.256
285,Sr,Khalif Battle,Arkansas,SEC,59,3.3,3.7,114.5,26.5,48.8,59.9,1.2,13.5,10.8,12.7,1,1.8,72.7,0.452,0.353
286,Sr,Kerwin Walton,Texas Tech,B12,59.1,3.3,6.1,134.1,12.7,66.8,67.5,3.6,7.6,4,7.6,1,1.1,17.3,0.545,0.478
287,Sr,Alex Ducas,Saint Mary's,WCC,71,3.3,8.1,127.5,15.6,61.3,62.4,3.6,20.2,12.4,14.6,0.8,1.6,12.5,0.485,0.44
288,Jr,Harrison Ingram,North Carolina,ACC,81.3,3.3,7.4,113.2,19.1,51.6,53.1,8.7,20.3,11.4,12.7,1.2,2.3,26.7,0.466,0.387
289,Sr,Ben Humrichous,Evansville,MVC,50.8,3.3,5.1,116.9,22.3,58.7,61.2,3.7,14.5,13.1,10.4,3.4,1.4,28.2,0.541,0.421
290,So,Ven-Allen Lubin,Vanderbilt,SEC,57,3.2,2.4,113.1,21.7,52.8,56.7,9.2,16.5,3.9,11.5,4,1.2,41.1,0.533,0.333
291,Sr,Ali Ali,Akron,MAC,65.4,3.2,2.1,113.3,24.1,54.1,59,3.5,10.7,17.4,15.8,0.6,0.8,50,0.593,0.301
292,Jr,Brandon Huntley-Hatfield,Louisville,ACC,76.7,3.2,2.5,114.6,20.2,58.3,60.6,9.7,22.3,7.2,15.3,2.9,1.1,48.4,0.578,0.429
293,Jr,Gibson Jimerson,Saint Louis,A10,90.5,3.2,-0.1,108,22.1,48.5,54.5,3,6.4,11.6,12.8,0.7,1,34.9,0.446,0.346
294,So,Richie Saunders,BYU,B12,51.8,3.2,7.3,130.2,18.5,59.8,61.4,7.2,14.6,10.3,6.6,0.9,2.2,24.7,0.636,0.364
295,Sr,Keylan Boone,UNLV,MWC,61.4,3.2,5,112.2,20.9,52.1,54.5,6.1,18,7.1,10.2,4,1.4,23.6,0.504,0.356
296,Jr,Jaylen Murray,Mississippi,SEC,80.4,3.2,3.4,109.9,22.4,50.7,53.3,1.5,6.7,24.4,13.6,1.3,2.5,20.4,0.451,0.373
297,Sr,Mitchell Saxen,Saint Mary's,WCC,70.8,3.2,5.4,114.8,23.3,54.5,56.2,15.5,16.8,10.3,15.6,4.9,1.7,51.6,0.547,0
298,Sr,Terrence Hargrove Jr.,Saint Louis,A10,76.3,3.2,2.5,117.6,18.6,60,63.9,4.5,17.1,4.2,14.2,2.4,1.1,41.3,0.59,0.409
299,Sr,Jaxon Brenchley,Denver,Sum,73.2,3.2,3,126.9,18.2,58.7,61.9,5.6,16.8,16.5,10.8,1.6,2.1,50.2,0.555,0.446
300,Jr,Darius Johnson,UCF,B12,81.4,3.2,5.7,106.1,24.8,49.7,54.9,1.7,10,24.3,19.8,0.3,3.9,35.5,0.417,0.394
301,Jr,Tytan Anderson,Northern Iowa,MVC,71,3.2,4.2,114.6,23.2,51,56.7,10.2,20.4,14.1,12.5,2.5,2.7,74.9,0.527,0.24
302,Sr,Jordan Wright,LSU,SEC,79.2,3.2,3.7,107.4,25.1,45.3,52.9,4.8,13.2,15.4,15.4,1.2,3,47.9,0.419,0.335
303,Sr,Christyon Eugene,Troy,SB,77.3,3.2,3.9,116.1,22.5,55.9,60.6,3.3,13,21,19.2,0.5,2.2,34.2,0.491,0.429
304,Jr,Greg Gordon,Iona,MAAC,46.1,3.2,4.4,112.3,30.4,57,56.6,15,19.4,12.7,10.8,1.9,3.3,31.7,0.584,0.326
305,Sr,Keshad Johnson,Arizona,P12,67.6,3.2,7.2,119.6,18.4,59.9,62.2,7.8,14.5,10.6,17.1,2.8,2,38.6,0.599,0.4
306,So,William Kyle III,South Dakota St.,Sum,70.4,3.2,3.4,119.6,22.5,62,62.2,9.3,16.8,11.7,13.2,6.7,0.6,37.3,0.62,0
307,Sr,Robert Ford III,Montana St.,BSky,85,3.2,5.7,113.6,23.8,58.9,62.6,3.5,23.9,17.2,17.2,0.6,4.7,40.1,0.539,0.427
308,Jr,Kezza Giffa,High Point,BSth,74.2,3.2,0.5,113.7,26.2,47,59.5,1.2,9.7,16.2,19.9,0.4,1.1,79.3,0.465,0.318
309,Sr,Gabe McGlothan,Grand Canyon,WAC,82.1,3.2,4.9,118.8,18,55.9,60.2,7.5,17,6.6,15.3,2.9,2.3,44.6,0.531,0.398
310,Sr,Jaelen House,New Mexico,MWC,63.1,3.2,6.5,107.4,26.7,44,50.5,2.3,11,20.3,13.1,0.5,4.3,32.3,0.407,0.322
311,Sr,Kenan Blackshear,Nevada,MWC,71.8,3.2,5.2,103.7,30.2,50.4,54,3.3,14.9,35.1,18.5,1.9,2.6,51.7,0.525,0.179
312,Jr,Zakai Zeigler,Tennessee,SEC,77.8,3.2,7.2,111.8,21.4,50.5,54.1,1.1,8.3,34.2,18.9,0.3,3.3,34.6,0.475,0.349
313,Sr,Olivier Nkamhoua,Michigan,B10,67.1,3.2,3.3,106.1,23.8,55.6,57.2,6.6,17.8,17.2,20.5,2.3,1.1,24.3,0.577,0.333
314,Jr,Terrence Edwards Jr.,James Madison,SB,75.4,3.2,3,108.8,29.1,47.6,54,4.6,11.5,20.8,15.8,1.1,1.7,43.8,0.456,0.352
315,Sr,Kyle Rode,Liberty,CUSA,80,3.2,3.5,110.2,23.9,51.9,53.9,4,15.7,15.9,9.8,0.5,1.3,15.2,0.431,0.376
316,So,Brandon Noel,Wright St.,Horz,85.8,3.2,1,119.2,18.8,59.3,62.7,6.7,21.1,7.6,15.5,2.4,1.4,34.2,0.589,0.403
317,Sr,Al-Amir Dawes,Seton Hall,BE,86.1,3.2,2,109.5,20.6,51,54.9,1.1,7.8,13.3,17.1,0.4,1.9,19.1,0.456,0.372
318,So,Keyshawn Hall,George Mason,A10,68.9,3.2,3.2,108.9,26.9,51.4,57.4,4.4,25.6,10.6,17.2,1.3,0.9,39.4,0.505,0.354
319,Jr,Meechie Johnson,South Carolina,SEC,70,3.2,4.4,107.8,26.2,47.4,51.9,2.5,14.3,20.9,13,0.4,1.9,30.1,0.466,0.323
320,Jr,Marcus Hill,Bowling Green,MAC,90,3.2,0.4,103.5,30.5,46.7,51.4,4.8,11.5,16.5,13.6,0.9,1.6,37.7,0.47,0.301
321,Fr,Owen Freeman,Iowa,B10,56.8,3.2,6.7,121.6,20.7,61.7,63.1,11.6,20.1,9.4,13.3,7.9,2.3,46.4,0.628,0
322,Fr,Myles Rice,Washington St.,P12,82.3,3.2,2.9,104.8,25.7,48,52.6,1.5,9.2,22.7,18.1,0.5,2.9,29.3,0.51,0.275
323,Jr,Efton Reid III,Wake Forest,ACC,54.7,3.2,4.9,117.5,18.9,57,60.8,10.6,23.2,10.4,17.6,5,1.4,29.4,0.599,0.281
324,Sr,Nique Clifford,Colorado St.,MWC,76.1,3.2,8.2,113.5,20.6,58.6,61,4.6,25,18.9,16.8,3.1,2.6,26.9,0.599,0.375
