RK,YEAR,NAME,TEAM,CONF,MIN%,PRPG!,BPM,ORTG,USG,EFG,TS,OR,DR,AST,TO,BLK,STL,FTR,2P,3P
400,Sr,Matt Lawrence,Missouri,B12,52.0,2.7,7.8,125.4,15.6,61.4,62.0,2.3,9.1,7.5,8.4,0.5,2.4,14.0,0.619,0.408
407,Jr,Eric Hayes,Maryland,ACC,72.6,2.7,4.4,110.4,18.0,52.3,56.4,1.2,9.3,20.4,19.2,0.5,2.2,25.3,0.482,0.375
408,Sr,Jeremy Pargo,Gonzaga,WCC,74.5,2.7,4.2,106.6,21.6,52.0,54.3,3.4,8.8,27.9,22.0,0.5,2.7,24.9,0.514,0.361
409,Jr,Jeremy Evans,Western Kentucky,SB,63.3,2.7,4.6,124.7,15.1,63.4,65.2,11.2,15.3,2.6,15.7,8.6,1.4,34.4,0.638,0.0
416,So,Bo Spencer,LSU,SEC,73.0,2.7,1.7,109.7,18.6,51.2,55.4,2.7,7.6,15.5,19.3,0.3,1.5,26.9,0.421,0.403
417,Sr,Taylor Griffin,Oklahoma,B12,74.8,2.7,5.5,112.4,16.6,54.7,58.7,9.3,12.0,7.9,19.6,3.4,2.5,55.8,0.548,0.357
419,So,Jimmy Butler,Marquette,BE,48.9,2.7,4.5,131.5,14.0,51.4,61.2,12.6,10.9,6.6,10.1,2.5,1.4,104.7,0.534,0.0
423,So,Michael Tveidt,North Dakota St.,Sum,66.1,2.7,3.6,124.8,15.3,63.8,63.7,6.2,9.2,6.0,12.4,2.3,1.6,12.9,0.616,0.448
424,So,Corey Fisher,Villanova,BE,60.5,2.7,4.3,107.3,23.7,48.0,55.0,2.8,8.0,22.7,19.9,0.3,2.9,54.7,0.48,0.319
426,Sr,Jeff Foote,Cornell,Ivy,72.3,2.7,3.0,107.8,23.9,53.1,55.9,9.2,19.8,15.4,17.9,7.3,0.9,54.7,0.531,0.0
431,Sr,Antonio Anderson,Memphis,CUSA,85.5,2.7,6.0,107.7,17.9,48.1,53.4,3.5,11.9,23.5,21.6,1.4,2.4,46.4,0.514,0.254
445,Jr,Damian Johnson,Minnesota,B10,62.4,2.6,9.8,107.8,20.3,50.6,53.5,8.2,10.7,13.5,15.9,9.3,4.5,34.9,0.528,0.263
449,Jr,Ryan Brooks,Temple,A10,85.7,2.6,2.9,112.6,15.3,53.2,55.4,3.4,8.9,9.7,12.7,0.9,1.4,20.6,0.454,0.41
450,Sr,Dominic James,Marquette,BE,64.8,2.6,5.2,104.7,21.2,48.1,48.1,3.2,9.6,30.6,16.0,1.1,3.9,30.9,0.517,0.284
451,Jr,Edwin Ubiles,Siena,MAAC,83.0,2.6,4.0,102.0,22.7,51.8,53.8,5.2,11.0,12.0,18.8,2.8,2.5,33.2,0.528,0.309
454,Jr,Chinemelu Elonu,Texas A&M,B12,59.1,2.6,5.2,112.0,20.4,66.3,65.9,13.8,21.5,2.9,22.9,6.7,0.8,59.5,0.663,0.0
455,So,Phil Nelson,Portland St.,BSky,69.0,2.6,2.8,114.3,19.9,51.8,54.9,5.4,10.0,12.9,12.8,1.3,2.4,19.9,0.488,0.362
465,Jr,Jimmy Langhurst,Robert Morris,NEC,65.6,2.6,2.8,121.5,17.3,59.3,63.5,2.0,7.6,17.4,16.7,0.0,1.9,33.9,0.512,0.423
466,Fr,Jrue Holiday,UCLA,P12,67.6,2.6,6.7,107.2,20.5,50.4,53.1,6.0,11.8,23.8,23.4,2.1,3.5,24.9,0.528,0.307
478,Sr,Lawrence Borha,Utah,MWC,78.6,2.6,3.7,106.9,19.3,56.8,60.1,3.2,9.4,10.1,20.2,0.8,1.3,25.3,0.517,0.401
484,So,Ravern Johnson,Mississippi St.,SEC,75.6,2.6,2.7,108.9,18.2,54.5,56.5,3.1,7.1,8.1,15.7,1.5,0.7,13.0,0.48,0.395
488,Jr,Jordan Eglseder,Northern Iowa,MVC,47.0,2.5,6.4,111.0,28.1,58.5,59.9,14.0,28.0,9.7,16.0,8.2,0.5,28.0,0.61,0.133
491,Sr,Kevin Goffney,Chattanooga,SC,57.1,2.5,3.1,109.7,24.2,52.4,56.6,9.3,16.2,20.2,18.9,1.1,2.8,37.5,0.538,0.325
504,Fr,Al-Farouq Aminu,Wake Forest,ACC,72.5,2.5,4.7,104.4,22.2,52.8,56.5,9.1,19.9,9.0,21.3,4.2,1.8,53.7,0.57,0.179
506,Jr,Raymar Morgan,Michigan St.,B10,51.8,2.5,4.6,106.5,23.2,53.6,56.8,9.3,17.9,11.2,20.1,1.0,1.7,53.8,0.552,0.238
507,Jr,Dominic Waters,Portland St.,BSky,57.6,2.5,2.3,111.9,24.5,56.4,60.0,2.3,10.2,25.2,21.2,0.3,1.6,30.2,0.479,0.431
508,So,Corey Stokes,Villanova,BE,56.7,2.5,6.6,116.5,17.4,55.2,58.8,3.2,13.3,8.2,15.2,1.4,1.7,24.6,0.395,0.418
510,Jr,Jermaine Dixon,Pittsburgh,BE,60.4,2.5,7.2,113.0,17.2,50.0,52.3,2.5,9.3,13.8,14.3,3.0,3.3,28.3,0.538,0.298
516,Jr,Barry Stewart,Mississippi St.,SEC,78.4,2.5,2.8,104.4,20.1,46.4,52.7,2.8,9.2,12.0,16.3,0.8,2.3,45.4,0.364,0.359
519,Sr,Reggie Fuller,Binghamton,AE,77.8,2.5,1.9,117.2,15.7,59.5,62.6,9.0,16.3,4.4,16.6,5.5,1.6,48.8,0.595,0.0
525,Jr,Michael Roll,UCLA,P12,42.6,2.4,7.9,127.1,16.6,63.9,64.3,0.9,9.2,15.3,14.7,1.7,1.9,11.0,0.459,0.515
528,Jr,J.T. Tiller,Missouri,B12,62.0,2.4,5.6,109.4,19.1,47.5,52.1,4.9,10.1,23.7,17.9,0.9,4.0,39.1,0.507,0.236
530,So,Lucas O'Rear,Northern Iowa,MVC,49.7,2.4,5.5,124.9,13.5,63.1,66.6,10.7,19.6,11.4,19.2,2.4,2.3,62.5,0.646,0.333
536,Jr,Bryan Davis,Texas A&M,B12,66.6,2.4,3.8,102.7,23.3,54.2,57.5,10.7,18.2,8.7,23.0,5.3,1.6,68.6,0.542,0.0
541,So,Chris Wright,Dayton,A10,64.9,2.4,5.0,101.0,27.8,49.4,53.7,11.3,17.6,8.8,19.8,5.9,2.0,51.6,0.512,0.25
544,Sr,Kenny Hasbrouck,Siena,MAAC,76.2,2.4,2.6,98.9,25.1,46.7,48.9,2.6,9.8,17.2,16.4,0.5,3.6,22.9,0.438,0.348
546,Jr,Jerry Smith,Louisville,BE,52.9,2.4,6.7,119.7,15.6,63.1,64.0,3.0,8.0,11.1,17.0,0.4,3.0,33.3,0.656,0.412
548,Jr,Andy Rautins,Syracuse,BE,67.3,2.4,5.3,105.6,18.2,53.3,54.8,1.4,10.4,17.1,21.4,0.6,2.6,13.4,0.442,0.367
560,Jr,Zaire Taylor,Missouri,B12,65.9,2.3,5.7,115.1,14.3,50.2,53.2,5.0,7.4,19.7,16.4,1.2,3.0,34.3,0.504,0.333
564,Jr,Arinze Onuaku,Syracuse,BE,65.0,2.3,4.0,107.5,17.9,66.4,60.0,12.7,16.2,4.0,17.8,5.1,0.9,47.5,0.664,0.0
573,So,Austin Daye,Gonzaga,WCC,65.4,2.3,5.3,102.6,24.4,53.6,56.2,4.7,22.1,8.1,18.9,8.1,1.6,32.4,0.49,0.45
577,So,Phil Turner,Mississippi St.,SEC,59.4,2.3,6.3,113.7,17.6,56.0,59.5,6.4,16.7,13.7,18.8,1.9,2.9,32.9,0.567,0.37
582,Jr,Marcus Johnson,Dayton,A10,70.4,2.3,4.7,107.4,20.4,51.8,53.7,2.9,9.9,12.5,14.6,2.0,1.8,31.0,0.505,0.36
586,So,Kwadzo Ahelegbe,Northern Iowa,MVC,75.3,2.3,-1.0,98.9,25.5,43.8,51.8,1.6,9.3,23.3,20.0,0.2,0.9,56.5,0.422,0.333
588,Sr,Nicchaeus Doaks,Chattanooga,SC,73.4,2.3,1.4,105.3,23.5,55.0,57.5,9.6,21.7,10.0,19.7,4.2,1.1,68.6,0.582,0.283
597,Jr,Joey Lynch-Flohr,Radford,BSth,74.1,2.3,-0.4,106.9,22.1,52.3,56.1,9.1,11.4,9.6,18.1,1.2,1.2,44.7,0.523,0.0
602,Fr,Kemba Walker,Connecticut,BE,59.3,2.3,5.4,107.6,19.8,50.0,55.4,4.0,10.3,21.0,21.7,0.6,2.5,54.7,0.514,0.295
605,Fr,Darryl Bryant,West Virginia,BE,63.6,2.3,1.9,103.5,21.7,47.9,52.5,1.6,6.8,21.2,22.4,0.1,1.3,35.7,0.411,0.377
615,Jr,Deon Thompson,North Carolina,ACC,61.9,2.2,3.5,107.0,19.3,49.1,51.9,8.2,15.5,4.7,14.3,3.8,2.0,33.9,0.491,0.0
622,Sr,Courtney Pigram,East Tennessee St.,ASun,86.5,2.2,-0.3,96.4,28.0,45.5,48.4,2.1,7.7,22.1,18.6,0.6,2.7,23.5,0.429,0.326
625,Sr,Josh Alexander,Stephen F. Austin,Slnd,86.5,2.2,3.8,101.7,22.8,47.6,52.2,7.1,10.2,5.1,13.7,1.6,1.8,30.6,0.449,0.33
636,Fr,Tyshawn Taylor,Kansas,B12,66.0,2.2,3.9,104.8,19.8,55.7,59.3,1.5,7.3,20.6,25.8,0.9,2.4,44.3,0.561,0.364
652,Fr,Byron Mullens,Ohio St.,B10,50.3,2.2,3.6,106.2,23.2,63.8,62.9,11.6,17.1,3.3,20.9,6.8,1.5,49.5,0.642,0.0
653,Jr,Ali Farokhmanesh,Northern Iowa,MVC,71.6,2.2,1.7,109.3,17.5,54.2,56.4,0.6,7.2,11.9,13.8,0.0,1.0,16.7,0.493,0.372
656,Fr,Keiton Page,Oklahoma St.,B12,65.9,2.2,2.3,113.5,14.4,57.4,60.1,0.6,4.1,8.7,15.8,0.2,1.7,27.0,0.516,0.399
657,So,Mike Tisdale,Illinois,B10,61.4,2.2,2.8,103.1,21.5,53.2,56.3,6.8,12.4,5.0,16.5,6.2,0.8,23.1,0.537,0.2
658,Jr,Jason Love,Xavier,A10,52.9,2.2,4.7,114.5,17.3,54.0,61.6,13.8,17.3,5.0,21.9,5.2,1.1,75.2,0.54,0.0
659,Sr,Craig Austrie,Connecticut,BE,60.7,2.1,4.6,113.3,15.2,43.7,50.5,2.8,4.7,15.2,13.6,1.1,1.5,41.4,0.394,0.321
674,Fr,Kyle Fogg,Arizona,P12,60.1,2.1,2.9,114.1,14.4,53.2,59.8,4.6,7.7,12.4,21.2,0.3,2.2,60.0,0.5,0.383
676,Sr,Dave Neal,Maryland,ACC,58.8,2.1,2.8,111.5,16.7,51.4,53.7,5.7,13.9,5.8,11.8,0.9,1.5,16.8,0.475,0.385
680,Fr,Dee Bost,Mississippi St.,SEC,78.2,2.1,1.3,98.8,22.0,43.9,50.4,2.6,8.8,25.9,22.5,0.1,2.6,55.6,0.368,0.335
681,So,Jon Leuer,Wisconsin,B10,52.5,2.1,3.1,100.1,26.3,49.8,51.6,8.4,16.3,10.3,16.1,3.4,1.6,30.8,0.513,0.296
686,Jr,Bobby Maze,Tennessee,SEC,62.4,2.1,2.8,107.3,18.0,48.7,51.8,3.1,7.7,21.9,19.5,0.7,2.2,30.6,0.493,0.319
701,Sr,C.J. Anderson,Xavier,A10,65.8,2.0,3.1,98.0,24.6,44.0,48.1,10.2,13.1,20.1,21.3,1.8,1.6,61.9,0.443,0.2
704,So,Carlon Brown,Utah,MWC,74.2,2.0,2.4,99.6,22.1,46.2,50.0,5.8,15.2,23.8,20.7,1.3,1.4,36.0,0.491,0.176
708,Sr,Chester Frazier,Illinois,B10,75.1,2.0,6.9,106.6,14.5,54.5,56.8,5.2,11.9,28.0,28.9,0.9,2.7,35.8,0.515,0.382
716,Jr,Darryl Roberts,Akron,MAC,64.7,2.0,2.7,112.5,16.5,52.4,59.4,1.8,6.7,13.2,19.9,0.4,1.5,38.6,0.418,0.403
718,So,Sergio Kerusch,Western Kentucky,SB,62.2,2.0,-0.2,103.3,24.0,48.2,51.0,10.1,23.8,3.9,15.2,0.5,1.2,34.4,0.517,0.253
722,So,Rick Jackson,Syracuse,BE,53.5,2.0,6.4,108.2,18.2,62.4,60.6,10.9,16.3,7.8,20.9,7.1,2.1,33.9,0.627,0.0
725,So,Brady Morningstar,Kansas,B12,75.7,2.0,6.1,113.8,11.6,55.4,57.3,3.3,7.4,14.4,21.8,0.5,2.3,15.6,0.418,0.42
746,Jr,Chris McKnight,Akron,MAC,61.7,2.0,2.9,106.4,20.7,49.3,54.0,8.6,14.1,9.6,16.4,1.7,1.9,69.7,0.486,0.348
747,Jr,Stanley Robinson,Connecticut,BE,44.9,2.0,6.1,104.7,18.7,51.9,54.2,9.2,14.9,8.8,20.5,4.1,1.5,30.6,0.564,0.13
748,Sr,Tyrell Biggs,Pittsburgh,BE,57.9,2.0,3.5,113.9,13.7,55.3,56.4,9.8,10.8,4.9,18.7,2.1,1.0,19.0,0.529,0.419
754,So,Brett McKnight,Akron,MAC,52.7,2.0,1.0,98.8,30.3,48.5,51.9,7.5,12.9,14.1,18.6,1.0,1.7,35.0,0.494,0.307
760,So,Durrell Summers,Michigan St.,B10,53.4,1.9,5.6,105.2,20.0,51.9,54.5,7.3,11.2,7.6,20.1,1.9,1.8,25.5,0.473,0.385
767,So,Nolan Smith,Duke,ACC,49.5,1.9,2.7,105.3,20.6,48.5,53.8,3.5,8.0,15.2,20.9,0.3,2.5,31.7,0.467,0.346
771,So,Adrian Bowie,Maryland,ACC,59.7,1.9,3.2,101.0,22.1,47.8,51.8,5.3,8.2,20.4,20.6,1.1,2.7,42.1,0.52,0.224
774,Jr,Tony Crocker,Oklahoma,B12,72.0,1.9,2.7,104.4,17.3,49.7,53.3,4.4,7.5,8.4,20.3,0.7,2.0,27.5,0.458,0.349
776,Fr,Kevin Jones,West Virginia,BE,48.0,1.9,6.0,114.4,16.5,50.3,51.2,10.6,18.4,6.7,9.8,3.8,1.9,23.7,0.517,0.214
800,Sr,Nate Linhart,Akron,MAC,75.0,1.9,4.8,103.2,19.3,50.2,54.9,6.8,17.8,10.9,21.9,2.1,3.5,31.8,0.521,0.316
801,Sr,Andre Murray,Portland St.,BSky,66.4,1.8,1.9,103.0,23.0,55.2,56.9,5.6,13.1,16.5,23.4,0.9,3.1,26.6,0.567,0.356
804,So,Gary Johnson,Texas,B12,52.4,1.8,2.0,99.5,23.7,44.8,49.7,7.5,17.6,5.2,16.7,3.1,1.1,49.8,0.453,0.0
806,Fr,Bradford Burgess,VCU,CAA,72.7,1.8,2.5,114.3,13.0,58.2,59.8,4.9,9.2,8.3,17.6,0.7,1.8,32.8,0.526,0.43
807,Jr,Chas McFarland,Wake Forest,ACC,51.0,1.8,2.8,106.8,21.1,52.2,57.8,12.5,17.4,4.6,21.3,4.4,1.6,64.6,0.528,0.0
808,Fr,Ralph Sampson III,Minnesota,B10,52.5,1.8,3.2,111.7,16.1,50.0,54.6,8.9,15.4,8.2,14.7,9.0,0.9,39.6,0.51,0.0
810,So,Chris Allen,Michigan St.,B10,47.4,1.8,2.3,102.5,23.3,45.1,49.3,4.5,9.2,13.6,17.6,0.0,1.2,26.0,0.43,0.311
811,So,Marshall Moses,Oklahoma St.,B12,44.2,1.8,1.0,111.0,18.2,56.2,57.5,11.4,23.8,3.4,16.2,2.5,0.4,32.0,0.569,0.0
812,Sr,Kenny Thomas,Radford,BSth,84.3,1.8,0.7,101.9,20.9,51.6,54.9,2.9,12.1,12.6,21.5,0.3,2.3,32.5,0.471,0.369
814,Jr,Julius Thomas,Portland St.,BSky,52.1,1.8,2.3,114.5,18.5,63.0,60.7,13.1,16.5,13.5,19.8,3.3,2.7,69.3,0.63,0.0
830,Jr,Doneal Mack,Memphis,CUSA,62.6,1.8,4.5,107.7,16.8,48.5,49.1,3.1,6.2,9.0,10.7,2.2,1.6,17.9,0.477,0.326
832,Jr,Jeremie Simmons,Ohio St.,B10,55.4,1.8,1.2,103.4,19.8,49.2,52.5,1.5,6.0,23.0,19.5,0.5,1.6,24.7,0.4,0.36
834,Jr,Jordan Wilkes,California,P12,42.6,1.8,3.9,120.2,14.0,51.3,55.5,8.0,19.4,9.1,10.6,2.4,0.7,30.3,0.517,0.0
835,Jr,Jamie Jones,Portland St.,BSky,48.0,1.8,0.2,111.9,20.4,59.2,60.4,11.0,17.7,4.5,17.5,4.9,2.1,26.1,0.592,0.0
837,Jr,Ronald Moore,Siena,MAAC,81.1,1.8,1.5,100.6,18.7,41.8,44.3,2.6,9.5,31.9,19.8,0.5,2.7,21.2,0.374,0.348
838,Jr,Luka Drca,Utah,MWC,56.2,1.8,2.5,102.7,20.3,57.7,62.9,0.9,10.3,27.0,31.0,0.3,2.6,49.0,0.576,0.386
845,Fr,Scotty Hopson,Tennessee,SEC,58.3,1.8,2.5,103.9,18.9,51.5,53.0,3.4,9.7,11.0,18.4,1.3,1.5,24.2,0.496,0.357
846,Jr,Lance Thomas,Duke,ACC,46.4,1.8,2.1,117.1,14.3,62.6,61.4,11.3,10.7,4.5,16.9,1.4,1.4,81.7,0.626,0.0
853,So,Larry Sanders,VCU,CAA,66.0,1.8,1.6,97.7,25.0,51.0,52.3,13.2,24.5,3.1,19.1,11.0,1.5,42.2,0.51,0.0
854,Jr,Reggie Redding,Villanova,BE,71.9,1.8,5.0,105.1,15.7,48.8,52.8,6.4,12.7,18.8,23.8,2.2,2.2,38.2,0.503,0.303
855,So,Demontez Stitt,Clemson,ACC,64.5,1.8,1.9,98.8,21.5,45.3,50.1,2.3,8.0,24.4,25.7,1.7,3.3,48.9,0.472,0.273
863,Sr,Shane Clark,Villanova,BE,46.2,1.7,3.6,114.4,15.0,53.6,55.8,10.3,11.9,8.6,16.2,1.7,1.5,40.1,0.527,0.375
872,Sr,Josh Jenkins,Cal St. Northridge,BW,44.0,1.7,1.0,97.3,27.3,43.6,49.3,1.3,7.9,45.1,29.0,0.2,2.6,37.4,0.296,0.367
875,So,Tyrel Reed,Kansas,B12,51.5,1.7,4.6,114.0,14.4,55.9,60.3,2.2,7.5,8.8,19.8,0.0,1.9,35.2,0.472,0.389
890,Sr,Uche Echefu,Florida St.,ACC,52.3,1.7,1.2,103.3,20.0,46.4,55.2,8.6,17.5,5.1,21.6,1.8,1.2,54.7,0.444,0.333
895,So,Solomon Alabi,Florida St.,ACC,55.2,1.7,4.6,103.1,20.3,54.0,56.4,11.8,16.7,3.6,20.9,10.5,1.4,33.2,0.542,0.0
897,Sr,Sergio Olmos,Temple,A10,51.8,1.7,2.2,104.6,19.0,55.2,58.1,5.8,13.9,8.0,20.1,6.3,1.0,39.9,0.558,0.0
907,Sr,Tremaine Townsend,Cal St. Northridge,BW,71.2,1.7,2.1,101.9,20.6,50.7,52.1,11.5,22.2,8.0,19.4,4.1,2.6,30.7,0.522,0.227
924,Fr,Reggie Jackson,Boston College,ACC,49.9,1.7,3.5,106.7,19.4,48.3,50.9,6.9,11.4,16.8,18.6,2.0,2.4,26.1,0.518,0.273
926,Sr,Tyler Kepkay,Utah,MWC,75.3,1.7,-0.8,100.0,18.8,49.3,54.3,1.1,8.2,7.2,17.5,0.0,1.0,30.1,0.47,0.346
930,Jr,Willie Veasley,Butler,Horz,73.8,1.6,1.3,101.2,18.2,53.6,56.5,7.1,10.3,9.4,24.0,0.9,1.5,35.3,0.577,0.33
931,Fr,Zack Novak,Michigan,B10,67.8,1.6,1.3,106.3,14.0,50.5,52.7,4.2,11.7,9.8,14.1,0.1,1.2,23.4,0.452,0.347
934,So,Preston Knowles,Louisville,BE,41.5,1.6,6.6,114.0,16.7,56.3,56.2,5.3,8.2,10.9,14.0,0.5,3.3,9.9,0.444,0.432
935,So,D'Aundray Brown,Cleveland St.,Horz,45.4,1.6,4.5,104.5,16.4,52.9,55.4,10.1,12.6,16.9,24.3,0.9,3.6,26.2,0.523,0.385
937,Jr,Chris Miles,BYU,MWC,55.2,1.6,2.8,105.9,18.7,57.4,56.8,8.8,12.2,10.7,18.9,4.0,1.7,54.9,0.574,0.0
938,Sr,Raymond Sykes,Clemson,ACC,54.1,1.6,2.1,103.0,19.8,57.8,58.0,13.1,12.8,6.0,25.5,4.5,1.6,37.8,0.578,0.0
943,Fr,Ed Davis,North Carolina,ACC,46.3,1.6,4.6,109.0,17.6,51.4,53.1,12.6,23.2,4.8,16.1,8.3,1.0,50.8,0.514,0.0
948,Sr,Cedric Jackson,Cleveland St.,Horz,85.3,1.6,6.0,91.3,25.2,43.1,47.3,4.2,16.4,33.3,25.6,0.7,5.6,46.2,0.425,0.295
956,Sr,Garrett Temple,LSU,SEC,75.2,1.6,3.9,104.4,15.9,43.1,49.6,4.8,11.7,21.3,23.4,2.3,3.3,39.0,0.405,0.309
967,So,Zane Johnson,Arizona,P12,44.8,1.6,2.4,117.6,11.7,58.6,60.4,2.7,8.6,8.8,18.3,0.4,1.4,16.4,0.56,0.396
972,Jr,Malik Alvin,Binghamton,AE,64.5,1.6,-1.2,96.6,24.8,42.6,51.8,2.4,8.9,25.4,24.4,1.2,2.5,56.4,0.431,0.274
982,Fr,Marcus Morris,Kansas,B12,46.0,1.6,4.1,101.3,23.1,51.1,53.7,12.5,16.2,11.2,21.9,2.0,3.2,55.8,0.503,0.4
996,So,Derwin Kitchen,Florida St.,ACC,47.4,1.5,3.5,98.8,19.2,50.3,53.4,4.2,15.3,20.8,25.3,0.0,2.6,33.1,0.488,0.366
1001,Jr,Kenny Daniels,Cal St. Northridge,BW,49.2,1.5,4.3,105.9,21.7,61.4,63.0,6.8,14.8,12.1,25.8,0.2,3.6,50.3,0.621,0.387
1010,So,Al Nolen,Minnesota,B10,66.1,1.5,3.7,99.0,18.7,36.6,44.6,3.0,11.0,31.1,21.8,0.9,4.6,52.0,0.345,0.27
1011,Sr,Rob Haynes,Cal St. Northridge,BW,66.9,1.5,0.6,110.7,14.2,59.7,60.7,3.1,7.6,6.9,21.8,0.0,0.9,14.4,0.528,0.423
1016,Jr,Stavon Williams,Utah St.,WAC,45.4,1.5,1.5,114.9,16.7,56.2,58.4,1.3,7.1,14.0,17.4,0.7,1.7,15.4,0.407,0.426
1019,Jr,Geoff Reeves,Cornell,Ivy,60.0,1.5,-0.4,108.6,16.5,54.7,57.2,2.7,6.1,9.8,18.2,0.6,1.5,12.0,0.481,0.396
1025,So,Gilbert Brown,Pittsburgh,BE,43.1,1.5,3.4,106.8,16.5,47.9,51.8,7.7,11.2,11.3,20.8,1.6,1.6,37.6,0.49,0.297
1036,Jr,Emanuel Mayben,Binghamton,AE,81.7,1.5,-1.1,96.5,22.8,49.5,52.9,2.4,11.5,28.9,26.8,0.8,2.0,32.6,0.449,0.372
1039,Jr,Rob Robinson,Robert Morris,NEC,56.2,1.5,-0.6,97.4,26.6,51.7,51.9,8.5,18.9,16.9,19.2,5.1,2.0,39.0,0.517,0.0
